"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-01","5.82","0.03","44","32"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-02","7.16","0.09","46","36"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-03","6.93","0.76","50","42"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-04","15.66","0.04","45","21"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-05","8.72","0.06","23","18"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-06","7.16","0.00","18","7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-07","7.16","0.00","18","9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-08","11.41","0.00","16","7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-09","7.83","0.00","28","5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-10","14.09","0.09","50","25"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-11","11.63","0.23","55","39"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-12","15.88","0.49","65","37"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-13","6.49","0.00","37","28"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-14","3.13","0.02","36","27"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-15","2.68","0.00","34","25"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-16","1.57","0.01","40","26"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-17","9.62","0.09","61","38"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-18","10.51","0.05","52","38"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-19","5.37","0.00","43","35"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-20","6.93","0.18","57","35"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-21","6.93","0.00","64","44"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-22","5.14","0.02","62","48"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-23","9.17","1.00","50","34"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-24","8.28","0.09","39","35"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-25","9.17","0.06","54","37"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-26","16.11","0.31","51","32"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-27","14.09","0.00","32","28"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-28","14.99","0.01","33","27"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-29","7.83","0.00","34","28"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-30","8.50","0.01","28","21"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-01-31","14.54","0.05","39","22"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-01","10.96","0.06","38","32"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-02","9.84","0.00","34","24"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-03","9.62","0.00","26","19"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-04","8.28","0.00","32","14"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-05","12.08","0.00","45","25"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-06","8.28","0.05","55","29"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-07","13.42","0.45","65","43"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-08","9.62","0.45","56","30"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-09","13.87","0.15","30","17"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-10","10.29","0.00","36","13"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-11","9.40","0.00","55","36"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-12","12.75","0.24","59","35"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-13","9.62","0.01","39","28"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-14","11.63","0.00","49","26"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-15","11.18","0.02","42","26"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-16","7.38","0.00","29","22"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-17","5.37","0.00","53","21"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-18","12.97","0.00","67","42"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-19","9.84","0.00","63","44"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-20","2.91","0.00","60","41"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-21","7.16","0.00","66","47"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-22","6.49","0.00","66","53"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-23","9.84","0.00","68","53"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-24","10.29","0.00","77","57"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-25","15.21","0.32","66","28"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","40.3551","-79.92145","379.2","2017-02-26","10.07","0.00","39","26"
