"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-20","0.00","84","51"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-21","0.00","77","55"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-22","0.00","79","56"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-23","0.00","85","56"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-24","1.03","84","58"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-25","0.35","80","65"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-26","0.08","80","64"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-27","0.00","81","60"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-28","0.00","83","60"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-29","0.00","86","61"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-30","0.00","85","62"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-03-31","0.00","83","62"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-01","0.00","84","63"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-02","0.06","88","69"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-03","0.00","84","69"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-04","0.00","86","69"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-05","0.00","87","67"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-06","0.00","87","69"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-07","0.00","92","58"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-08","0.00","80","50"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-09","0.00","81","49"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-10","0.00","81","56"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-11","0.00","83","58"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-12","0.00","84","61"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-13","0.13","85","63"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-14","0.00","83","60"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-15","0.03","83","61"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-16","0.05","84","68"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-17","0.01","82","69"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-18","0.00","81","72"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-19","0.00","85","68"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-20","0.15","84","66"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-21","0.02","84","65"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-22","0.00","82","65"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-23","0.60","85","67"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-24","1.70","83","65"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-25","0.00","89","59"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-26","0.00","86","59"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-27","0.02","86","61"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-28","0.00","92","72"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-29","0.00","89","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-04-30","0.09","88","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-01","0.02","88","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-02","0.30","88","71"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-03","0.80","89","66"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-04","0.00","86","67"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-05","0.00","90","69"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-06","0.42","86","62"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-07","0.00","85","58"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-08","0.00","85","58"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-09","0.00","89","58"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-10","0.00","88","62"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-11","0.00","88","64"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-12","0.00","91","65"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-13","0.00","90","66"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-14","0.00","93","67"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-15","0.03","90","68"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-16","0.00","97","68"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-17","0.00","89","73"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-18","0.10","94","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-19","0.10","88","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-20","0.12","89","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-21","0.00","89","73"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-22","0.00","88","71"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-23","0.00","90","69"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-24","0.09","91","71"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-25","0.58","90","70"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-26","0.05","91","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-27","1.37","91","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-28","0.01","98","71"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-29","0.00","99","71"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-30","0.00","92","71"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-05-31","0.00","92","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-01","0.00","92","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-02","0.00","91","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-03","0.95","86","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-04","1.74","87","73"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-05","0.09","84","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-06","0.08","89","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-07","0.55","90","72"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-08","1.74","86","71"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-09","0.05","90","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-10","0.54","90","73"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-11","0.00","92","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-12","0.00","91","79"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-13","0.45","88","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-14","0.10","90","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-15","0.51","87","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-16","0.95","90","72"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-17","0.00","89","73"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-18","0.25","89","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-19","0.65","89","73"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-20","0.12","87","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-21","0.14","89","81"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-22","0.00","91","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-23","0.06","90","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-24","0.00","91","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-25","0.00","91","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-26","0.00","92","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-27","0.00","91","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-28","0.47","94","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-29","2.55","92","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-06-30","0.15","90","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-01","0.00","91","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-02","0.02","93","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-03","0.00","92","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-04","0.00","92","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-05","0.45","91","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-06","0.00","92","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-07","0.00","93","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-08","0.94","92","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-09","0.45","91","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-10","0.00","92","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-11","0.61","91","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-12","0.47","92","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-13","0.88","91","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-14","0.04","91","79"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-15","0.05","91","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-16","0.86","91","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-17","0.01","89","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-18","0.00","92","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-19","0.12","93","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-20","0.67","91","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-21","0.00","93","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-22","0.12","92","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-23","0.00","93","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-24","0.05","93","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-25","0.25","93","78"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-26","0.32","90","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-27","0.00","92","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-28","0.00","95","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-29","0.00","92","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-30","0.32","94","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-07-31","0.00","95","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-01","0.38","85","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-02","0.40","92","73"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-03","0.00","94","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-04","0.00","93","78"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-05","0.00","94","78"
