,day_index,DATE_unix_UTC,SUNRISE,SUNSET,TMAX,TMIN,AWND,FORECAST,PROB_PREC,PRCP,SNOW,Date,Month,Day,Week_Day,Year,PRCP_SQRT,SNOW_SQRT,isAHOLIDAY,IFR,Intercept,LOC,REGION,LATITUDE,LONGITUDE,Intercept_coeff,IFR_coeff,AWND_coeff,PRCP_coeff,PRCP_SQRT_coeff,SNOW_coeff,SNOW_SQRT_coeff,TMIN_coeff,TMAX_coeff,isAHOLIDAY_coeff,Month_coeff,Day_coeff,Week_Day_coeff,Year_coeff,Intercept_coeff_se,IFR_coeff_se,AWND_coeff_se,PRCP_coeff_se,PRCP_SQRT_coeff_se,SNOW_coeff_se,SNOW_SQRT_coeff_se,TMIN_coeff_se,TMAX_coeff_se,isAHOLIDAY_coeff_se,Month_coeff_se,Day_coeff_se,Week_Day_coeff_se,Year_coeff_se,Intercept_p,IFR_p,AWND_p,PRCP_p,PRCP_SQRT_p,SNOW_p,SNOW_SQRT_p,TMIN_p,TMAX_p,isAHOLIDAY_p,Month_p,Day_p,Week_Day_p,Year_p,test_root_MSE,R2,PSEUDO R-SQU,LOG-LIKELIHOOD,LL-NULL,LLR p-value,mod_descript,expr,CONF_lower,CONF_upper,y_forecast
2796,4,1652464800,2022-05-13 07:27:22,2022-05-13 21:25:13,87.49,70.74,13.58,Clouds,0.15,0.0,0.0,2022-05-13,5,13,4,2022,0.0,0.0,1,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,4.382478524085959e-41,5.754337668177433e+43,50.217786939614335
2797,5,1652551200,2022-05-14 07:26:35,2022-05-14 21:26:02,87.3,64.96,12.57,Rain,0.66,0.2,0.0,2022-05-14,5,14,5,2022,0.4472135954999579,0.0,0,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,1.5893435001819624e-41,3.08261232052785e+43,22.134429866638555
2798,6,1652637600,2022-05-15 07:25:49,2022-05-15 21:26:50,87.22,65.37,11.81,Rain,0.37,0.005511811023622048,0.0,2022-05-15,5,15,6,2022,0.07424157207132705,0.0,0,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,3.732395201850681e-41,5.254802494209208e+43,44.28656637859731
2799,7,1652724000,2022-05-16 07:25:05,2022-05-16 21:27:38,90.39,68.34,22.84,Clouds,0.0,0.0,0.0,2022-05-16,5,16,0,2022,0.0,0.0,1,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,3.903671908088559e-41,5.213728599679547e+43,45.1139511359477
2800,0,1652115600,2022-05-09 06:44:24,2022-05-09 20:45:51,77.36,52.88,15.05,Clouds,0.0,0.0,0.0,2022-05-09,5,9,0,2022,0.0,0.0,1,16.89945054945055,1,OWB,ASO,37.73883333333333,-87.16682777777778,-131.84685398779484,0.018106949452009132,-0.07585362953183672,0.44040414678997897,-1.632594728258955,NaN,NaN,-0.036027779856748994,0.04502297511171434,NaN,-0.012044070780886484,NaN,0.052958552545233746,0.06622986069434067,25.10755506426526,0.002399682440894614,0.006924154222619902,0.18321114541392963,0.19703003170421932,NaN,NaN,0.0024630968287797515,0.0025674793988089443,NaN,0.005695648277686492,NaN,0.008914810159051345,0.012430430028151866,1.5104415911482954e-07,4.503457898357708e-14,6.292652810721593e-28,0.016225357987674084,1.171013757085018e-16,NaN,NaN,1.8886565178037065e-48,7.627840799741461e-69,NaN,0.034463260917113846,NaN,2.8413018216245607e-09,9.927684387273206e-08,14.69,NaN,0.1117110411587029,-5461.259776588067,-6148.06670985965,3.881784657962551e-290,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.0041155171359839e-42,2.4463280945906904e+44,15.672893797203482
2801,1,1652202000,2022-05-10 06:43:26,2022-05-10 20:46:45,82.87,60.17,11.81,Clear,0.0,0.0,0.0,2022-05-10,5,10,1,2022,0.0,0.0,0,16.89945054945055,1,OWB,ASO,37.73883333333333,-87.16682777777778,-131.84685398779484,0.018106949452009132,-0.07585362953183672,0.44040414678997897,-1.632594728258955,NaN,NaN,-0.036027779856748994,0.04502297511171434,NaN,-0.012044070780886484,NaN,0.052958552545233746,0.06622986069434067,25.10755506426526,0.002399682440894614,0.006924154222619902,0.18321114541392963,0.19703003170421932,NaN,NaN,0.0024630968287797515,0.0025674793988089443,NaN,0.005695648277686492,NaN,0.008914810159051345,0.012430430028151866,1.5104415911482954e-07,4.503457898357708e-14,6.292652810721593e-28,0.016225357987674084,1.171013757085018e-16,NaN,NaN,1.8886565178037065e-48,7.627840799741461e-69,NaN,0.034463260917113846,NaN,2.8413018216245607e-09,9.927684387273206e-08,14.69,NaN,0.1117110411587029,-5461.259776588067,-6148.06670985965,3.881784657962551e-290,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.2863937856254476e-42,3.370864454829568e+44,20.823686241582067
2802,2,1652288400,2022-05-11 06:42:30,2022-05-11 20:47:40,87.22,67.28,6.35,Rain,1.0,0.05748031496062992,0.0,2022-05-11,5,11,2,2022,0.23975052650751347,0.0,0,16.89945054945055,1,OWB,ASO,37.73883333333333,-87.16682777777778,-131.84685398779484,0.018106949452009132,-0.07585362953183672,0.44040414678997897,-1.632594728258955,NaN,NaN,-0.036027779856748994,0.04502297511171434,NaN,-0.012044070780886484,NaN,0.052958552545233746,0.06622986069434067,25.10755506426526,0.002399682440894614,0.006924154222619902,0.18321114541392963,0.19703003170421932,NaN,NaN,0.0024630968287797515,0.0025674793988089443,NaN,0.005695648277686492,NaN,0.008914810159051345,0.012430430028151866,1.5104415911482954e-07,4.503457898357708e-14,6.292652810721593e-28,0.016225357987674084,1.171013757085018e-16,NaN,NaN,1.8886565178037065e-48,7.627840799741461e-69,NaN,0.034463260917113846,NaN,2.8413018216245607e-09,9.927684387273206e-08,14.69,NaN,0.1117110411587029,-5461.259776588067,-6148.06670985965,3.881784657962551e-290,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.1969058976495439e-42,3.930214666128343e+44,21.68893061660168
2803,3,1652374800,2022-05-12 06:41:35,2022-05-12 20:48:34,81.19,64.15,8.99,Clouds,0.0,0.0,0.0,2022-05-12,5,12,3,2022,0.0,0.0,0,16.89945054945055,1,OWB,ASO,37.73883333333333,-87.16682777777778,-131.84685398779484,0.018106949452009132,-0.07585362953183672,0.44040414678997897,-1.632594728258955,NaN,NaN,-0.036027779856748994,0.04502297511171434,NaN,-0.012044070780886484,NaN,0.052958552545233746,0.06622986069434067,25.10755506426526,0.002399682440894614,0.006924154222619902,0.18321114541392963,0.19703003170421932,NaN,NaN,0.0024630968287797515,0.0025674793988089443,NaN,0.005695648277686492,NaN,0.008914810159051345,0.012430430028151866,1.5104415911482954e-07,4.503457898357708e-14,6.292652810721593e-28,0.016225357987674084,1.171013757085018e-16,NaN,NaN,1.8886565178037065e-48,7.627840799741461e-69,NaN,0.034463260917113846,NaN,2.8413018216245607e-09,9.927684387273206e-08,14.69,NaN,0.1117110411587029,-5461.259776588067,-6148.06670985965,3.881784657962551e-290,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.41227701119021e-42,3.756167171367736e+44,23.032039740999767
2804,4,1652461200,2022-05-13 06:40:41,2022-05-13 20:49:28,79.23,58.03,7.56,Clear,0.0,0.0,0.0,2022-05-13,5,13,4,2022,0.0,0.0,1,16.89945054945055,1,OWB,ASO,37.73883333333333,-87.16682777777778,-131.84685398779484,0.018106949452009132,-0.07585362953183672,0.44040414678997897,-1.632594728258955,NaN,NaN,-0.036027779856748994,0.04502297511171434,NaN,-0.012044070780886484,NaN,0.052958552545233746,0.06622986069434067,25.10755506426526,0.002399682440894614,0.006924154222619902,0.18321114541392963,0.19703003170421932,NaN,NaN,0.0024630968287797515,0.0025674793988089443,NaN,0.005695648277686492,NaN,0.008914810159051345,0.012430430028151866,1.5104415911482954e-07,4.503457898357708e-14,6.292652810721593e-28,0.016225357987674084,1.171013757085018e-16,NaN,NaN,1.8886565178037065e-48,7.627840799741461e-69,NaN,0.034463260917113846,NaN,2.8413018216245607e-09,9.927684387273206e-08,14.69,NaN,0.1117110411587029,-5461.259776588067,-6148.06670985965,3.881784657962551e-290,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.974310705329895e-42,4.834276562839915e+44,30.893954053406546
2805,5,1652547600,2022-05-14 06:39:49,2022-05-14 20:50:21,81.09,61.48,7.96,Rain,0.34,0.015354330708661419,0.0,2022-05-14,5,14,5,2022,0.12391259301887528,0.0,0,16.89945054945055,1,OWB,ASO,37.73883333333333,-87.16682777777778,-131.84685398779484,0.018106949452009132,-0.07585362953183672,0.44040414678997897,-1.632594728258955,NaN,NaN,-0.036027779856748994,0.04502297511171434,NaN,-0.012044070780886484,NaN,0.052958552545233746,0.06622986069434067,25.10755506426526,0.002399682440894614,0.006924154222619902,0.18321114541392963,0.19703003170421932,NaN,NaN,0.0024630968287797515,0.0025674793988089443,NaN,0.005695648277686492,NaN,0.008914810159051345,0.012430430028151866,1.5104415911482954e-07,4.503457898357708e-14,6.292652810721593e-28,0.016225357987674084,1.171013757085018e-16,NaN,NaN,1.8886565178037065e-48,7.627840799741461e-69,NaN,0.034463260917113846,NaN,2.8413018216245607e-09,9.927684387273206e-08,14.69,NaN,0.1117110411587029,-5461.259776588067,-6148.06670985965,3.881784657962551e-290,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.439743780243805e-42,4.325552034186863e+44,24.95533337253087
2806,6,1652634000,2022-05-15 06:38:59,2022-05-15 20:51:14,76.41,61.14,14.36,Rain,0.91,0.09488188976377954,0.0,2022-05-15,5,15,6,2022,0.30802904045524593,0.0,0,16.89945054945055,1,OWB,ASO,37.73883333333333,-87.16682777777778,-131.84685398779484,0.018106949452009132,-0.07585362953183672,0.44040414678997897,-1.632594728258955,NaN,NaN,-0.036027779856748994,0.04502297511171434,NaN,-0.012044070780886484,NaN,0.052958552545233746,0.06622986069434067,25.10755506426526,0.002399682440894614,0.006924154222619902,0.18321114541392963,0.19703003170421932,NaN,NaN,0.0024630968287797515,0.0025674793988089443,NaN,0.005695648277686492,NaN,0.008914810159051345,0.012430430028151866,1.5104415911482954e-07,4.503457898357708e-14,6.292652810721593e-28,0.016225357987674084,1.171013757085018e-16,NaN,NaN,1.8886565178037065e-48,7.627840799741461e-69,NaN,0.034463260917113846,NaN,2.8413018216245607e-09,9.927684387273206e-08,14.69,NaN,0.1117110411587029,-5461.259776588067,-6148.06670985965,3.881784657962551e-290,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,4.91224242588113e-43,2.1102521191912027e+44,10.181389880167199
