"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-15","0.00","91","64"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-16","0.00","94","69"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-17","0.00","95","69"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-18","0.00","93","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-19","0.00","95","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-20","0.00","93","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-21","0.00","98","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-22","1.42","97","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-24",,"97","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-25","0.53","92","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-26","0.00","87","59"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-27","0.00","92","60"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-28","0.00","95","59"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-29","0.00","95","61"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-30","0.00","96","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-05-31","0.01","96","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-01","0.01","96","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-02","0.20","96","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-03","0.74","96","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-04","0.00","96","71"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-05","1.14","87","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-06","0.10","85","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-07","1.05","89","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-08","0.75","89","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-09","2.07","86","70"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-10","0.00","93","70"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-11","1.62","84","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-12","0.28","94","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-13","0.00","85","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-14","0.50","89","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-15","0.20","87","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-16","0.46","89",
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-17","1.42","90","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-18","0.02","94","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-19","0.02","93","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-20","1.05","90","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-21","0.02","93","78"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-22","0.05","95","78"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-23","0.00","96",
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-24","0.22","95","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-25","0.00","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-26","1.40","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-27","0.02","92","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-28","1.68","93","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-29","2.80","92","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-06-30","0.00","94","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-01","0.10","95","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-02","0.02","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-03","0.00","96","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-04","0.00","95","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-05","0.00","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-06","0.00","97","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-07","0.00","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-08","0.36","97","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-09","0.13","97","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-10","0.00","93","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-11","0.95","94","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-12","0.00","94","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-13","0.00","94","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-14","0.85","93","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-15","0.00","93","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-16","0.80","95","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-17","0.00","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-18","1.89","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-19","0.02","94","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-20","0.44","95","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-21","0.18","94","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-22","0.84","93","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-23","0.01","94","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-24","0.00","89","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-25","0.00","92","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-26","0.00","96","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-27","0.10","96","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-28","0.00","99","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-29","0.00","96","78"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-30","0.16","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-07-31","0.50","84","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-01","0.78","80","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-02","0.18","94","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-03","0.22","89","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-04","0.25","96","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-05","0.00","96","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-06","0.51","97","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-07","0.05","95","78"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-08","0.00","96","79"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-09","0.00","95","80"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-10","0.00","94","78"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-11","0.00","96","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-12","1.20","95","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-13","0.00","93","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-14",,"94","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-16","0.00","95","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-17","0.85","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-18","0.10","96","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-19","0.60","96","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-20","0.00",,"77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-21","0.01","91","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-22","0.02","91","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-23","0.00","95","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-24","0.00","95","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-25","0.17","92","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-26","0.50","89","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-27","0.63","92","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-28","0.71","90","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-29","0.50","89","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-08-31","0.00","95","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-01",,"97","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-02","0.00","95","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-03","0.71","90","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-04",,"88","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-05","0.02","93","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-06","0.02","93","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-07","0.00","91","78"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-08","1.00","79","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-09","0.20","94","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-10","0.35","95","76"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-11","9.50","79","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-12","0.04","86","73"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-13","0.01","90","71"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-14","0.00","92","71"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-15","0.00","94","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-16","0.00","94","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-17","0.00","94","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-18","0.00","92","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-19","0.00","89","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-20","0.05","89","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-21","0.00","90","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-22","0.00","91","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-23","0.00","93","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-24","0.00","93","72"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-25","0.00","92","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-26","0.02","93","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-27","0.00","94","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-28","0.00","94","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-29","0.02","95","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-09-30","0.85","90","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-01","0.74","91","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-02","0.02","86","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-03","0.00","87","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-04","0.01","83","75"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-05","0.32","84","74"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-06","0.90","80","71"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-07","0.74","91","70"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-08","0.10","94","78"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-09","0.30","93","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-10","0.00","92","77"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","2017-10-11","0.00","91","74"
