"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-01","7.38","0.00","53","30"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-02","9.62","0.30","43","29"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-03","10.07","0.34","48","42"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-04","12.30",,"55","34"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-05","7.83","0.04","35","26"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-06","6.49","0.06","33","25"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-07","10.51","0.20","26","19"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-08","13.65","0.00","25","15"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-09","4.70","0.00","24","8"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-10","4.25","0.00","42","8"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-11","7.38","0.43","54","41"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-12","12.30","0.02","67","49"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-13","11.63","0.00","62","34"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-14","4.47","0.00","36","30"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-15","6.71","0.00","41","28"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-16","3.58","0.00","44","23"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-17","4.70","0.19","45","40"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-18","6.49","0.15","47","40"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-19","4.70","0.00","50","33"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-20","1.79","0.11","43","29"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-21","2.91","0.00","48","42"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-22","8.72","0.11","50","46"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-23","24.83","0.89","47","38"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-24","16.11","0.20","45","37"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-25","9.62","0.00","56","40"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-26","11.41","0.03","57","40"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-27","14.99","0.00","46","34"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-28","8.50","0.00","40","28"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-29","5.37","0.00","45","30"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-30","8.28","0.00","41","28"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-01-31","4.47","0.00","40","23"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-01","11.63","0.00","51","30"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-02","9.40","0.00","47","32"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-03","10.51",,"36","27"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-04","9.84","0.00","36","20"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-05","7.61","0.00","46","28"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-06","7.61","0.00","55","36"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-07","6.26","0.23","50","37"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-08","9.84","0.00","68","40"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-09","18.12","0.49","48","21"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-10","9.62","0.00","33","20"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-11","3.58","0.00","52","28"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-12","10.29","0.13","44","34"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-13","19.69","0.00","42","32"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-14","6.04","0.00","45","25"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-15","8.95","0.00","53","30"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-16","14.32","0.00","40","30"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-17","8.28","0.00","46","27"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-18","6.04","0.00","69","26"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336","32.9","2017-02-19","7.83","0.00","71","49"
