OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=JNU,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
1/22/17,18,9,0,0,27,0,0,0,0,0,2,30,10,0,42,0,0,0,0,0,4,0,4,73,73,
1/23/17,18,9,0,0,27,0,0,0,0,0,0,40,3,0,43,0,0,0,0,0,0,0,0,70,70,
1/24/17,14,10,2,0,26,0,0,0,0,0,0,29,1,0,30,0,0,0,0,0,0,0,0,56,56,
1/25/17,18,12,1,0,31,0,0,0,0,0,0,61,2,0,63,0,0,2,0,2,0,0,0,94,96,
1/26/17,16,8,3,0,27,0,0,0,0,0,1,71,5,0,77,0,0,0,0,0,0,0,0,104,104,
1/27/17,19,5,1,0,25,0,0,0,0,0,0,37,4,0,41,0,0,0,0,0,0,0,0,66,66,
1/28/17,16,7,0,0,23,0,0,0,0,0,0,24,2,0,26,0,0,0,0,0,0,0,0,49,49,
1/29/17,15,6,2,0,23,0,0,0,0,0,0,42,4,1,47,0,0,0,0,0,0,0,0,70,70,
1/30/17,13,6,1,0,20,0,0,0,0,0,1,75,17,2,95,0,0,0,0,0,20,0,20,135,135,
1/31/17,21,8,8,0,37,0,0,0,0,0,0,90,17,2,109,0,0,0,0,0,1,0,1,147,147,
2/1/17,17,6,0,0,23,0,0,0,0,0,0,62,15,0,77,0,0,0,0,0,0,0,0,100,100,
2/2/17,16,3,2,0,21,0,0,0,0,0,0,50,9,0,59,0,0,0,0,0,0,0,0,80,80,
2/3/17,16,5,0,0,21,0,0,0,0,0,0,49,3,0,52,0,0,0,0,0,0,0,0,73,73,
2/4/17,22,4,0,0,26,0,0,0,0,0,0,60,24,0,84,0,0,0,0,0,30,0,30,140,140,
2/5/17,18,1,0,0,19,0,0,0,0,0,0,41,20,0,61,0,0,0,0,0,11,0,11,91,91,
2/6/17,17,3,3,0,23,0,0,0,0,0,0,68,2,0,70,0,0,0,0,0,0,0,0,93,93,
2/7/17,16,8,0,0,24,0,0,0,0,0,0,57,8,0,65,0,0,0,0,0,0,0,0,89,89,
2/8/17,17,3,0,0,20,0,0,0,0,0,0,71,11,4,86,0,0,0,0,0,6,0,6,112,112,
2/9/17,16,5,2,0,23,0,0,0,0,0,4,77,16,0,97,0,0,1,0,1,0,0,0,120,121,
2/10/17,18,9,0,0,27,0,0,0,0,0,0,26,2,0,28,0,0,0,0,0,0,0,0,55,55,
2/11/17,12,3,0,0,15,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,17,17,
2/12/17,11,8,0,0,19,0,0,0,0,0,0,54,11,2,67,0,0,1,0,1,8,0,8,94,95,
2/13/17,12,4,1,1,18,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,22,22,
2/14/17,14,14,3,0,31,0,0,0,0,0,0,76,2,5,83,0,0,0,0,0,0,0,0,114,114,
2/15/17,19,8,11,0,38,0,0,0,0,0,0,54,4,0,58,0,0,0,0,0,19,0,19,115,115,
2/16/17,16,5,0,0,21,0,0,0,0,0,0,82,29,0,111,0,0,0,0,0,4,0,4,136,136,
2/17/17,22,19,4,0,45,0,0,0,0,0,0,57,6,0,63,0,0,0,0,0,0,0,0,108,108,
2/18/17,21,7,0,0,28,0,0,0,0,0,1,84,31,0,116,0,0,0,0,0,34,0,34,178,178,
2/19/17,20,2,1,0,23,0,0,0,0,0,2,63,32,0,97,0,0,0,0,0,53,0,53,173,173,
2/20/17,19,4,1,0,24,0,0,0,0,0,1,68,36,0,105,0,0,0,0,0,16,0,16,145,145,
2/21/17,20,2,3,0,25,0,0,0,0,0,0,61,15,1,77,0,0,0,0,0,0,0,0,102,102,
2/22/17,17,6,7,0,30,0,0,0,0,0,0,54,11,0,65,0,0,0,0,0,19,0,19,114,114,
2/23/17,19,5,7,0,31,0,0,1,0,1,0,51,21,0,72,0,0,0,0,0,10,0,10,113,114,
2/24/17,16,11,2,0,29,0,0,0,0,0,0,67,18,0,85,0,0,0,0,0,0,0,0,114,114,
2/25/17,15,5,3,0,23,0,0,0,0,0,1,45,20,0,66,0,0,0,0,0,19,0,19,108,108,
2/26/17,17,3,2,0,22,0,2,1,0,3,0,51,21,0,72,0,0,2,0,2,8,0,8,102,107,
2/27/17,19,4,0,0,23,0,0,0,0,0,1,70,26,0,97,0,0,1,0,1,22,1,23,143,144,
2/28/17,19,12,2,0,33,0,0,0,0,0,1,34,1,0,36,0,0,0,0,0,0,0,0,69,69,
3/1/17,17,5,2,0,24,0,0,0,0,0,0,11,1,1,13,0,0,0,0,0,4,0,4,41,41,
3/2/17,17,1,0,0,18,0,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,23,23,
3/3/17,16,4,3,0,23,0,0,0,0,0,1,67,21,2,91,0,0,0,0,0,0,0,0,114,114,
3/4/17,18,3,0,0,21,0,0,0,0,0,0,60,14,0,74,0,0,0,0,0,9,0,9,104,104,
3/5/17,14,4,2,0,20,0,0,0,0,0,1,33,0,4,38,0,0,0,0,0,5,0,5,63,63,
3/6/17,18,2,1,0,21,0,0,0,0,0,1,73,9,2,85,0,0,0,0,0,0,0,0,106,106,
3/7/17,20,3,2,0,25,0,0,0,0,0,2,49,8,4,63,0,0,0,2,2,0,0,0,88,90,
3/8/17,19,1,5,0,25,0,0,0,0,0,0,55,14,1,70,0,0,0,0,0,18,0,18,113,113,
3/9/17,20,7,3,0,30,0,0,0,0,0,2,40,10,3,55,0,0,0,0,0,20,0,20,105,105,
3/10/17,15,3,0,0,18,0,0,0,0,0,0,66,11,0,77,0,0,0,0,0,4,0,4,99,99,
3/11/17,16,6,0,0,22,0,0,0,0,0,0,54,12,0,66,0,0,0,0,0,28,0,28,116,116,
3/12/17,18,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,
3/13/17,21,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,
3/14/17,20,4,2,0,26,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,3,0,3,45,45,
3/15/17,19,6,7,0,32,0,0,0,0,0,0,22,0,2,24,0,0,0,0,0,28,0,28,84,84,
3/16/17,20,16,1,0,37,0,0,0,0,0,0,37,4,0,41,0,0,0,0,0,34,0,34,112,112,
3/17/17,17,12,1,0,30,0,0,0,0,0,0,69,12,5,86,0,0,0,0,0,24,0,24,140,140,
3/18/17,20,5,0,1,26,0,0,0,0,0,0,75,15,0,90,0,0,0,0,0,27,0,27,143,143,
3/19/17,18,12,0,0,30,0,0,0,0,0,1,39,18,2,60,0,0,0,0,0,0,0,0,90,90,
3/20/17,13,13,3,0,29,0,0,0,0,0,0,43,13,2,58,0,0,0,0,0,24,0,24,111,111,
3/21/17,18,5,2,0,25,0,0,0,0,0,4,92,14,3,113,0,0,0,0,0,8,0,8,146,146,
3/22/17,24,1,3,0,28,0,0,0,0,0,1,81,22,2,106,0,0,0,0,0,26,0,26,160,160,
3/23/17,15,11,1,1,28,0,0,0,0,0,0,31,7,0,38,0,0,0,0,0,0,0,0,66,66,
3/24/17,21,2,0,0,23,0,0,0,0,0,0,107,24,0,131,0,0,0,0,0,51,0,51,205,205,
3/25/17,16,8,4,0,28,0,0,0,0,0,0,53,12,1,66,0,0,0,0,0,12,10,22,116,116,
3/26/17,16,0,0,0,16,0,0,0,0,0,1,47,13,0,61,0,0,0,0,0,0,0,0,77,77,
3/27/17,18,10,0,0,28,0,0,0,0,0,0,43,5,0,48,0,0,0,0,0,0,0,0,76,76,
3/28/17,20,13,5,0,38,0,0,0,0,0,1,96,14,0,111,0,0,0,0,0,26,0,26,175,175,
3/29/17,19,9,2,0,30,0,0,0,0,0,0,68,9,3,80,0,2,0,0,2,20,0,20,130,132,
3/30/17,20,2,5,1,28,0,23,0,0,23,0,89,6,1,96,0,1,0,0,1,20,0,20,144,168,
3/31/17,19,11,2,0,32,0,0,0,0,0,0,104,11,0,115,0,0,0,0,0,10,0,10,157,157,
4/1/17,17,9,3,1,30,0,0,0,0,0,1,63,6,0,70,0,0,0,0,0,0,0,0,100,100,
4/2/17,20,2,0,0,22,0,0,0,0,0,0,57,8,0,65,0,0,0,0,0,0,0,0,87,87,
4/3/17,20,6,3,1,30,0,0,0,0,0,0,58,20,2,80,0,0,0,1,1,6,0,6,116,117,
4/4/17,22,5,5,0,32,0,0,0,0,0,1,81,16,2,100,0,0,0,0,0,7,0,7,139,139,
4/5/17,22,5,5,0,32,0,0,0,0,0,0,56,7,0,63,0,0,0,0,0,0,0,0,95,95,
4/6/17,24,3,11,0,38,0,0,0,0,0,0,96,16,3,115,0,0,0,0,0,2,0,2,155,155,
4/7/17,28,3,8,0,39,0,0,0,0,0,0,131,41,0,172,0,0,0,0,0,0,0,0,211,211,
4/8/17,21,8,6,1,36,0,0,0,0,0,1,77,19,0,97,0,0,0,0,0,14,0,14,147,147,
4/9/17,22,5,3,0,30,0,0,0,0,0,2,52,23,0,77,0,0,0,0,0,0,0,0,107,107,
4/10/17,23,12,2,0,37,0,0,0,0,0,2,93,35,0,130,0,0,0,0,0,25,0,25,192,192,
4/11/17,27,4,6,0,37,0,2,0,0,2,2,86,24,3,115,0,1,0,0,1,4,0,4,156,159,
4/12/17,22,3,3,2,30,0,3,0,0,3,3,108,37,2,150,0,0,0,0,0,36,0,36,216,219,
4/13/17,28,2,1,0,31,0,0,0,0,0,1,104,39,0,144,0,0,0,0,0,2,0,2,177,177,
4/14/17,29,4,6,1,40,0,0,0,0,0,0,118,31,2,151,0,0,0,0,0,20,0,20,211,211,
4/15/17,22,2,7,0,31,0,0,0,0,0,0,129,41,0,170,0,0,0,0,0,16,0,16,217,217,
4/16/17,20,3,3,0,26,0,0,0,0,0,0,23,43,0,66,0,1,0,0,1,0,0,0,92,93,
4/17/17,22,8,4,0,34,0,0,0,0,0,0,106,36,1,143,0,0,0,0,0,2,0,2,179,179,
4/18/17,27,2,3,1,33,0,0,0,0,0,6,126,19,1,152,0,1,0,0,1,0,0,0,185,186,
4/19/17,26,7,3,0,36,0,0,0,0,0,0,89,20,2,111,0,0,0,0,0,17,0,17,164,164,
4/20/17,23,6,0,4,33,0,0,0,0,0,0,84,16,0,100,0,1,0,0,1,7,0,7,140,141,
4/21/17,25,9,5,0,39,0,1,0,0,1,1,79,22,0,102,0,0,0,0,0,15,0,15,156,157,
4/22/17,24,3,3,0,30,0,0,0,0,0,0,89,39,1,129,0,0,0,0,0,7,0,7,166,166,
4/23/17,25,5,6,0,36,0,0,0,0,0,0,88,52,0,140,0,0,0,0,0,4,0,4,180,180,
4/24/17,24,6,9,0,39,0,0,0,0,0,0,145,40,0,185,0,0,0,0,0,4,0,4,228,228,
4/25/17,25,6,2,1,34,0,0,0,0,0,1,227,44,0,272,0,1,0,0,1,14,0,14,320,321,
4/26/17,25,5,3,1,34,0,0,0,0,0,2,156,26,0,184,0,1,1,0,2,34,0,34,252,254,
4/27/17,25,9,5,0,39,0,0,0,0,0,1,99,29,1,130,0,0,0,0,0,36,0,36,205,205,
4/28/17,25,14,6,0,45,0,0,0,0,0,2,143,39,0,184,0,0,0,0,0,68,0,68,297,297,
4/29/17,21,4,5,2,32,0,0,0,0,0,0,136,37,3,176,0,0,0,0,0,12,2,14,222,222,
4/30/17,22,4,8,0,34,0,0,0,0,0,1,117,29,2,149,0,2,0,0,2,4,0,4,187,189,
5/1/17,24,13,3,1,41,0,0,0,0,0,1,205,21,3,230,0,0,0,1,1,0,0,0,271,272,
5/2/17,27,9,5,0,41,0,0,0,0,0,0,180,25,2,207,0,1,6,0,7,4,0,4,252,259,
5/3/17,21,7,3,0,31,0,0,0,0,0,0,131,8,0,139,0,0,0,0,0,8,0,8,178,178,
5/4/17,30,6,4,0,40,0,0,0,0,0,2,280,57,1,340,0,0,0,0,0,22,0,22,402,402,
5/5/17,29,8,2,0,39,0,1,0,0,1,2,185,71,0,258,0,0,0,0,0,20,0,20,317,318,
5/6/17,20,4,4,1,29,0,0,0,0,0,1,148,67,2,218,0,0,1,0,1,2,0,2,249,250,
5/7/17,30,10,2,1,43,0,0,0,0,0,1,95,37,1,134,0,0,0,0,0,2,0,2,179,179,
5/8/17,25,13,8,2,48,0,0,0,0,0,1,205,33,0,239,0,0,0,0,0,2,0,2,289,289,
5/9/17,30,8,8,0,46,0,0,0,0,0,3,338,48,0,389,0,4,0,0,4,4,0,4,439,443,
5/10/17,24,8,5,0,37,0,0,0,0,0,3,251,46,1,301,0,0,1,0,1,2,0,2,340,341,
5/11/17,29,7,1,0,37,0,0,0,0,0,3,215,39,0,257,0,0,0,0,0,4,0,4,298,298,
5/12/17,28,15,5,2,50,0,0,0,0,0,2,240,32,0,274,0,0,0,0,0,0,0,0,324,324,
5/13/17,23,21,4,0,48,0,0,0,0,0,0,87,16,0,103,0,0,0,0,0,18,0,18,169,169,
5/14/17,29,5,5,0,39,0,0,0,0,0,1,114,23,0,138,0,0,0,0,0,2,0,2,179,179,
5/15/17,22,9,6,0,37,0,0,0,0,0,2,333,74,0,409,0,2,2,0,4,34,0,34,480,484,
5/16/17,30,2,1,0,33,0,0,0,0,0,0,378,58,3,439,0,4,5,0,9,0,0,0,472,481,
5/17/17,25,7,9,0,41,0,0,0,0,0,1,362,40,0,403,0,3,2,0,5,4,0,4,448,453,
5/18/17,28,10,2,1,41,0,0,0,0,0,0,185,23,0,208,0,0,0,0,0,0,0,0,249,249,
5/19/17,28,26,10,4,68,0,0,0,0,0,0,157,16,1,174,0,1,0,0,1,10,0,10,252,253,
5/20/17,25,14,7,0,46,0,0,0,0,0,1,262,31,2,296,0,0,0,0,0,2,0,2,344,344,
5/21/17,33,12,5,2,52,0,0,0,0,0,0,30,3,0,33,0,0,0,0,0,0,0,0,85,85,
5/22/17,27,11,5,0,43,0,0,0,0,0,1,318,33,0,352,0,0,0,0,0,0,0,0,395,395,
5/23/17,27,16,3,0,46,0,0,0,0,0,1,270,44,0,315,0,0,0,0,0,22,0,22,383,383,
5/24/17,38,7,4,0,49,0,0,0,0,0,3,345,82,1,431,0,0,0,0,0,32,0,32,512,512,
5/25/17,27,6,5,0,38,0,0,0,0,0,0,173,27,0,200,0,0,0,0,0,18,0,18,256,256,
5/26/17,33,6,2,0,41,0,0,0,0,0,1,365,98,1,465,0,32,3,0,35,0,0,0,506,541,
5/27/17,30,5,8,0,43,0,0,0,0,0,0,290,58,2,350,0,2,1,0,3,6,0,6,399,402,
5/28/17,22,5,3,0,30,0,0,0,0,0,0,394,79,0,473,0,8,0,0,8,2,0,2,505,513,
5/29/17,23,1,4,0,28,0,0,0,0,0,1,305,54,0,360,0,1,0,0,1,0,0,0,388,389,
5/30/17,23,3,2,0,28,0,0,0,0,0,2,463,42,0,507,0,9,0,0,9,0,0,0,535,544,
5/31/17,31,13,8,0,52,0,0,0,0,0,0,388,49,1,438,0,1,0,0,1,0,0,0,490,491,
6/1/17,30,5,3,0,38,0,0,0,0,0,3,365,47,0,415,0,8,0,0,8,10,0,10,463,471,
6/2/17,29,9,2,0,40,0,0,0,0,0,1,322,59,0,382,0,0,0,0,0,6,0,6,428,428,
6/3/17,26,4,7,0,37,0,0,0,0,0,2,289,69,2,362,0,5,0,0,5,46,0,46,445,450,
6/4/17,31,9,3,0,43,0,0,0,0,0,5,397,37,0,439,0,1,0,0,1,0,0,0,482,483,
6/5/17,39,11,3,0,53,0,0,0,0,0,2,340,18,0,360,0,0,1,0,1,3,0,3,416,417,
6/6/17,39,7,3,1,50,0,0,0,0,0,5,461,60,1,527,0,8,2,0,10,7,0,7,584,594,
6/7/17,29,4,6,0,39,0,0,0,0,0,4,397,48,1,450,0,7,0,0,7,16,0,16,505,512,
6/8/17,32,3,3,0,38,0,0,0,0,0,5,395,41,0,441,0,3,0,0,3,2,0,2,481,484,
6/9/17,36,12,5,1,54,0,0,0,0,0,1,126,17,0,144,0,14,0,0,14,16,0,16,214,228,
6/10/17,31,11,1,0,43,0,0,0,0,0,1,247,37,2,287,0,1,1,0,2,29,0,29,359,361,
6/11/17,34,11,1,0,46,0,0,0,0,0,0,216,30,0,246,0,0,0,0,0,2,0,2,294,294,
6/12/17,31,11,4,0,46,0,0,0,0,0,0,359,42,0,401,0,0,1,0,1,12,0,12,459,460,
6/13/17,36,7,7,0,50,0,0,0,0,0,0,428,37,0,465,0,0,1,0,1,22,0,22,537,538,
6/14/17,34,6,0,0,40,0,0,0,0,0,5,360,47,1,413,0,2,2,0,4,14,0,14,467,471,
6/15/17,35,12,16,0,63,0,0,0,0,0,1,406,41,0,448,0,10,0,0,10,7,0,7,518,528,
6/16/17,33,10,1,0,44,0,0,0,0,0,1,226,38,9,274,0,0,0,0,0,4,0,4,322,322,
6/17/17,38,6,2,0,46,0,0,0,0,0,0,233,43,1,277,0,0,0,0,0,18,0,18,341,341,
6/18/17,29,3,1,0,33,0,0,0,0,0,6,437,67,0,510,0,2,2,0,4,16,0,16,559,563,
6/19/17,33,7,7,0,47,0,0,0,0,0,3,357,25,0,385,0,3,0,0,3,12,0,12,444,447,
6/20/17,35,3,7,0,45,0,0,0,0,0,2,412,42,0,456,0,0,0,0,0,0,0,0,501,501,
6/21/17,33,11,4,0,48,0,0,0,0,0,8,404,40,2,454,0,1,1,0,2,0,0,0,502,504,
6/22/17,33,8,4,0,45,0,0,0,0,0,5,416,55,1,477,0,4,2,0,6,18,0,18,540,546,
6/23/17,39,5,5,0,49,0,0,0,0,0,5,399,83,1,488,0,8,8,0,16,6,0,6,543,559,
6/24/17,27,12,3,0,42,0,0,0,0,0,2,216,37,0,255,0,0,3,0,3,0,0,0,297,300,
6/25/17,37,7,6,0,50,0,0,0,0,0,0,311,38,0,349,0,2,1,0,3,12,0,12,411,414,
6/26/17,33,56,13,0,102,0,0,0,0,0,1,131,26,0,158,0,0,0,0,0,0,0,0,260,260,
6/27/17,42,8,4,0,54,0,0,0,0,0,0,441,50,0,491,0,1,3,0,4,26,0,26,571,575,
6/28/17,32,6,8,0,46,0,0,0,0,0,3,369,72,1,445,0,20,0,0,20,4,0,4,495,515,
6/29/17,31,4,2,0,37,0,0,0,0,0,4,530,57,0,591,0,4,0,0,4,0,0,0,628,632,
6/30/17,47,18,9,0,74,0,0,0,0,0,0,318,33,2,353,0,16,0,0,16,0,0,0,427,443,
7/1/17,33,41,9,0,83,0,0,0,0,0,0,80,10,0,90,0,0,0,0,0,0,0,0,173,173,
7/2/17,38,22,5,0,65,0,0,0,0,0,0,144,19,0,163,0,0,3,0,3,4,0,4,232,235,
7/3/17,36,12,0,1,49,0,0,0,0,0,0,439,55,0,494,0,1,0,0,1,4,0,4,547,548,
7/4/17,32,9,5,1,47,0,0,0,0,0,2,34,11,0,47,0,3,0,0,3,0,0,0,94,97,
7/5/17,37,25,2,0,64,0,0,0,0,0,2,415,62,1,480,0,10,4,0,14,0,0,0,544,558,
7/6/17,32,6,5,0,43,0,0,0,0,0,2,425,65,0,492,0,10,1,0,11,0,0,0,535,546,
7/7/17,40,8,8,0,56,0,0,0,0,0,0,363,96,3,462,0,15,0,0,15,6,0,6,524,539,
7/8/17,31,14,4,12,61,0,0,0,0,0,0,246,44,0,290,0,1,0,0,1,8,0,8,359,360,
7/9/17,31,13,6,1,51,0,0,0,0,0,1,221,32,0,254,0,0,0,0,0,0,0,0,305,305,
7/10/17,30,8,6,1,45,0,0,0,0,0,0,361,50,4,415,1,54,1,0,56,14,0,14,474,530,
7/11/17,39,20,10,1,70,0,0,0,0,0,1,367,22,1,391,0,0,0,0,0,0,0,0,461,461,
7/12/17,40,10,6,0,56,0,0,0,0,0,1,502,74,0,577,0,7,0,0,7,6,0,6,639,646,
7/13/17,44,9,6,0,59,0,0,0,0,0,1,212,44,2,259,0,2,0,0,2,32,0,32,350,352,
7/14/17,43,11,3,0,57,0,0,0,0,0,4,232,49,0,285,0,0,0,0,0,6,0,6,348,348,
7/15/17,36,7,9,0,52,0,0,0,0,0,0,349,69,1,419,0,3,0,0,3,0,0,0,471,474,
7/16/17,34,23,2,0,59,0,0,0,0,0,0,198,42,0,240,0,0,0,0,0,0,0,0,299,299,
7/17/17,34,5,12,0,51,0,0,0,0,0,1,364,46,0,411,0,6,0,0,6,0,0,0,462,468,
7/18/17,36,8,7,0,51,0,0,0,0,0,2,534,61,1,598,0,5,17,0,22,0,16,16,665,687,
7/19/17,33,3,8,0,44,0,0,0,0,0,1,450,58,1,510,0,15,0,0,15,16,0,16,570,585,
7/20/17,30,3,5,0,38,0,0,0,0,0,2,403,59,0,464,0,3,0,0,3,0,0,0,502,505,
7/21/17,30,4,4,4,42,0,0,0,0,0,1,392,71,7,471,0,1,0,0,1,4,2,6,519,520,
7/22/17,29,10,9,1,49,0,0,0,0,0,0,264,51,1,316,0,2,0,0,2,20,0,20,385,387,
7/23/17,35,35,7,0,77,0,0,0,0,0,0,382,56,0,438,0,3,0,0,3,4,0,4,519,522,
7/24/17,31,20,4,0,55,0,0,0,0,0,0,626,82,0,708,0,0,0,0,0,6,0,6,769,769,
7/25/17,32,11,0,0,43,0,0,0,0,0,5,524,63,0,592,0,6,2,0,8,14,0,14,649,657,
7/26/17,31,14,5,1,51,0,0,0,0,0,0,87,11,2,100,0,0,1,0,1,0,0,0,151,152,
7/27/17,35,13,5,0,53,0,0,0,0,0,0,178,46,2,226,0,0,0,0,0,0,0,0,279,279,
7/28/17,39,8,9,0,56,0,0,0,0,0,0,225,65,0,290,0,0,0,0,0,0,0,0,346,346,
7/29/17,26,9,4,0,39,0,0,0,0,0,2,440,56,0,498,0,3,0,0,3,20,0,20,557,560,
7/30/17,36,8,3,0,47,0,0,0,0,0,1,589,75,1,666,0,1,0,0,1,2,0,2,715,716,
7/31/17,34,7,4,0,45,0,0,0,0,0,4,508,81,0,593,0,4,1,0,5,4,0,4,642,647,
8/1/17,37,6,1,0,44,0,0,0,0,0,7,577,59,0,643,0,56,0,0,56,0,0,0,687,743,
8/2/17,37,5,2,0,44,0,0,0,0,0,1,475,51,0,527,0,1,0,0,1,6,0,6,577,578,
8/3/17,29,3,5,0,37,0,0,0,0,0,1,382,62,0,445,0,0,3,0,3,2,0,2,484,487,
8/4/17,40,9,6,0,55,0,0,0,0,0,7,391,79,1,478,0,5,0,0,5,8,0,8,541,546,
8/5/17,30,8,12,0,50,0,0,0,0,0,4,504,75,0,583,0,17,0,0,17,4,0,4,637,654,
8/6/17,36,5,10,0,51,0,0,0,0,0,0,450,94,0,544,0,2,4,0,6,0,0,0,595,601,
8/7/17,35,3,12,0,50,0,0,0,0,0,1,549,64,0,614,0,2,0,0,2,0,0,0,664,666,
8/8/17,32,4,4,0,40,0,0,0,0,0,7,537,74,0,618,0,22,9,0,31,10,0,10,668,699,
8/9/17,30,9,4,0,43,0,0,0,0,0,4,532,58,0,594,0,20,3,0,23,0,0,0,637,660,
8/10/17,29,5,6,0,40,0,0,0,0,0,7,468,62,2,539,0,28,4,0,32,0,0,0,579,611,
8/11/17,38,11,4,0,53,0,0,0,0,0,1,463,50,0,514,0,0,0,0,0,0,0,0,567,567,
8/12/17,29,12,6,0,47,0,0,0,0,0,2,341,46,0,389,0,0,0,0,0,0,0,0,436,436,
8/13/17,31,8,10,0,49,0,0,0,0,0,5,438,49,0,492,0,0,0,0,0,2,0,2,543,543,
8/14/17,32,6,7,0,45,0,0,0,0,0,2,407,42,1,452,0,0,2,0,2,6,0,6,503,505,
8/15/17,30,19,9,0,58,0,0,0,0,0,1,256,20,0,277,0,3,0,0,3,0,0,0,335,338,
8/16/17,28,12,8,1,49,0,1,0,0,1,0,41,13,1,55,0,2,1,0,3,0,0,0,104,108,
8/17/17,32,12,13,0,57,0,0,0,0,0,0,278,22,1,301,0,0,0,0,0,0,0,0,358,358,
8/18/17,35,6,3,2,46,0,0,0,0,0,1,227,37,2,267,0,0,0,0,0,12,0,12,325,325,
8/19/17,35,12,9,0,56,0,0,0,0,0,1,260,33,0,294,0,1,0,0,1,0,0,0,350,351,
8/20/17,23,9,4,0,36,0,0,0,0,0,0,404,49,0,453,0,1,0,0,1,0,0,0,489,490,
8/21/17,37,16,6,0,59,0,0,0,0,0,1,212,14,2,229,0,0,0,0,0,0,0,0,288,288,
8/22/17,41,14,16,0,71,0,0,0,0,0,1,192,25,2,220,0,0,0,0,0,0,0,0,291,291,
8/23/17,40,10,3,0,53,0,0,0,0,0,0,398,32,0,430,0,0,0,0,0,18,0,18,501,501,
