"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-16","0.02","0.0","48","28"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-17","0.00","0.0","37","24"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-18","0.00","0.0","39","22"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-19","0.00","0.0","50","22"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-20","0.00","0.0","63","36"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-21","0.00","0.0","50","22"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-22","0.00","0.0","45","22"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-23","0.00","0.0","50","34"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-24","0.00","0.0","53","37"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-25","0.00","0.0","65","47"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-26","0.17","0.0","65","34"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-27","0.00","0.0","42","23"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-02-28","0.00","0.0","49","30"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-01","0.05","0.0","59","41"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-02","0.00","0.0","56","47"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-03","0.00","0.0","56","27"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-04","0.00","0.0","38","18"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-05","0.00","0.0","29","12"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-06","0.00","0.0","32","13"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-07","0.00","0.0","44","17"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-08","0.22","0.0","50","41"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-09","0.01","0.0","57","43"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-10","0.00","0.0","59","34"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-11","0.47","4.9","34","14"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-12","0.00","0.0","25","15"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-13","0.00","0.0","28","15"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-14","0.53","2.9","32","17"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-15","2.16","0.1","39","19"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-16","0.00","0.0","27","20"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-17","0.00","0.0","36","23"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-18","0.00","0.0","43","22"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-19","0.00","0.0","41","24"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-20","0.00","0.0","42","26"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-21","0.00","0.0","51","32"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-22","0.00","0.0","55","33"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-23","0.00","0.0","40","20"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-24","0.00","0.0","39","22"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-25","0.00","0.0","47","35"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-26","0.04","0.0","58","35"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-27","0.12","0.0","42","35"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-28","0.22","0.0","54","39"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-29","1.07","0.0","46","39"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-30","0.00","0.0","54","28"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-03-31","0.24","0.0","49","34"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-01","1.44","0.0","38","36"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-02","0.00","0.0","41","34"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-03","0.00","0.0","59","29"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-04","1.36","0.0","58","33"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-05","0.05","0.0","51","40"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-06","0.15","0.0","57","38"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-07","0.75","0.0","56","38"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-08","0.00","0.0","49","37"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-09","0.00","0.0","53","28"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-10","0.00","0.0","60","36"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-11","0.00","0.0","63","48"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-12","0.00","0.0","69","44"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-13","0.00","0.0","76","41"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-14","0.00","0.0","60","34"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-15","0.00","0.0","62","31"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-16","0.00","0.0","60","46"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-17","0.00","0.0","83","59"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-18","0.00","0.0","74","46"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-19","0.00","0.0","59","36"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-20","0.15","0.0","49","43"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-21","0.31","0.0","62","46"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-22","0.13","0.0","53","45"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-23","0.08","0.0","50","41"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-24","0.00","0.0","60","33"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-25","0.04","0.0","60","43"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-26","1.30","0.0","57","50"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-27","0.18","0.0","62","50"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-28","0.01","0.0","65","55"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-29","0.05","0.0","77","56"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-04-30","0.00","0.0","82","54"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-01","0.02","0.0","63","46"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-02","0.28","0.0","68","49"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-03","0.00","0.0","76","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-04","0.00","0.0","66","35"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-05","0.01","0.0","61","48"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-06","0.95","0.0","59","51"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-07","0.03","0.0","63","49"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-08","0.00","0.0","59","39"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-09","0.00","0.0","56","40"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-10","0.00","0.0","59","40"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-11","0.00","0.0","60","42"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-12","0.00","0.0","61","42"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-13","0.00","0.0","62","47"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-14","1.60","0.0","50","42"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-15","0.00","0.0","65","43"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-16","0.00","0.0","65","49"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-17","0.00","0.0","75","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-18","0.00","0.0","77","62"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-19","0.00","0.0","88","64"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-20","0.05","0.0","90","56"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-21","0.00","0.0","63","37"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-22","0.02","0.0","66","50"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-23","0.52","0.0","59","52"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-24","0.11","0.0","67","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-25","0.13","0.0","67","54"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-26","0.73","0.0","59","51"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-27","0.00","0.0","73","51"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-28","0.00","0.0","68","55"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-29","0.08","0.0","67","54"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-30","0.04","0.0","58","51"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-05-31","0.00","0.0","62","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-01","0.08","0.0","71","54"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-02","0.00","0.0","76","47"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-03","0.12","0.0","69","44"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-04","0.00","0.0","70","47"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-05","0.21","0.0","71","55"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-06","0.00","0.0","63","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-07","0.17","0.0","54","49"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-08","0.00","0.0","67","42"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-09","0.00","0.0","68","52"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-10","0.00","0.0","79","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-11","0.00","0.0","84","62"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-12","0.00","0.0","84","65"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-13","0.00","0.0","91","67"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-14","0.68","0.0","93","65"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-15","0.00","0.0","79","50"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-16","0.00","0.0","72","59"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-17","0.98","0.0","65","60"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-18","0.01","0.0","70","65"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-19","0.00","0.0","76","68"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-20","0.60","0.0","77","66"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-21","0.00","0.0","81","67"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-22","0.00","0.0","84","58"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-23","0.00","0.0","81","68"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-24","0.29","0.0","79","70"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-25","1.74","0.0","85","61"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-26","0.00","0.0","81","57"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-27","0.00","0.0","77","56"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-28","0.06","0.0","75","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-29","0.00","0.0","77","58"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-06-30","0.00","0.0","76","65"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-01","0.00","0.0","80","69"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-02","0.00","0.0","75","67"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-03","0.00","0.0","88","64"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-04","0.00","0.0","89","64"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-05","0.00","0.0","84","58"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-06","0.00","0.0","83","60"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-07","0.50","0.0","74","66"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-08","0.57","0.0","74","65"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-09","0.00","0.0","83","62"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-10","0.00","0.0","80","59"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-11","0.11","0.0","82","71"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-12","0.00","0.0","85","70"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-13","0.02","0.0","88","71"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-14","0.15","0.0","91","60"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-15","0.17","0.0","68","61"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-16","0.00","0.0","82","62"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-17","0.00","0.0","84","63"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-18","0.00","0.0","81","70"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-19","0.00","0.0","84","71"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-20","0.00","0.0","86","67"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-21","0.00","0.0","91","70"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-22","0.00","0.0","89","71"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-23","0.13","0.0","86","66"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-24","0.39","0.0","78","66"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-25","0.44","0.0","68","59"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-26","0.00","0.0","68","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-27","0.00","0.0","76","53"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-28","0.00","0.0","77","59"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-29","0.74","0.0","83","64"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-30","0.00","0.0","71","56"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-07-31","0.00","0.0","79","56"
"USC00308721","UPTON COOP NWSFO NEW YORK, NY US","40.8656","-72.8643","24.4","2017-08-01","0.00","0.0","84","61"
