"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-01","11.41","0.00","20","10"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-02","12.53","0.02","24","12"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-03","17.00","0.01","21","11"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-04","23.26","0.16","23","14"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-05","10.07","0.00","14","-4"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-06","18.34","0.00","9","-9"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-07","26.84","0.05","21","2"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-08","19.46","0.04","42","21"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-09","7.83","0.03","52","31"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-10","8.05","0.43",,
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-11","9.17","0.12",,
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-12","13.20","0.00",,
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-13","10.07","0.00","23","11"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-14","10.51","0.00","21","4"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-15","3.13","0.00","14","2"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-16","9.40","0.00","13","-1"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-17","18.79","0.00","20","3"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-18","23.71","0.05","28","13"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-19","9.84","0.15","38","26"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-20","12.53","0.00","37","26"
"USW00004110","JEROME CO AIRPORT, ID US","42.72735","-114.4547","1226.5","2017-01-21","7.38","0.00","36","28"
