"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-01","10.51","0.04","37","32"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-02","11.86","0.00","35","30"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-03","12.53","0.00","34","28"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-04","13.87","0.00","38","28"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-05","3.13","0.00","34","24"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-06","3.80","0.00","37","21"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-07","4.47","0.00","38","25"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-08","5.82","0.44","42","33"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-09","8.05","0.00","42","33"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-10","14.32","0.13","38","31"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-11","9.17","0.00","35","27"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-12","2.68","0.00","37","24"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-13","3.13","0.00","37","26"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-14","1.79","0.00","42","26"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-15","1.34","0.00","42","28"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-16","3.36","0.00","44","29"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-17","4.70","1.18","50","38"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-18","8.05","0.95","55","44"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-19","10.07","0.04","49","43"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-20","3.80","0.00","47","39"
"USW00094274","TACOMA NARROWS AIRPORT, WA US","47.26744","-122.57623","88.4","2017-01-21","2.01","0.11","50","35"
