"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-01","0.00","0.0","42","10"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-02","0.32","0.0","39","23"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-03","0.30","0.0","37","26"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-04","0.00","0.0","42","35"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-05","0.03","0.3","35","12"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-06","0.09","1.4","22","9"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-07","0.00","0.0","15","-1"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-08","0.01","0.3","14","5"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-09","0.00","0.0","13","5"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-10","0.00","0.0","24","-2"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-11","0.11","0.0","45","24"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-12","0.28","0.0","61","40"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-13","0.22","0.0","65","28"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-14","0.00","0.0","34","25"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-15","0.00","0.0","30","25"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-16","0.00","0.0","35","15"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-17","0.12","0.0","37","11"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-18","0.08","0.0","51","22"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-19","0.01","0.0","41","34"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-20","0.03","0.0","39","25"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-21","0.08","0.0","41","30"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-22","0.00","0.0","63","31"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-23","0.20","0.0","55","35"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-24","1.04","2.5","44","31"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-25","0.06","0.0","35","31"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-26","0.25","0.0","48","34"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-27","0.19","1.9","36","27"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-28","0.13","1.3","31","24"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-29","0.03","0.3","31","22"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-30","0.10","1.0","31","16"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-01-31","0.10","1.0","31","22"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-01","0.13","1.3","35","31"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-02","0.07","0.7","35","26"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-03","0.01","0.1","31","6"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-04","0.00","0.0","23","11"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-05","0.00","0.0","28","10"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-06","0.00","0.0","39","14"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-07","0.00","0.0","47","23"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-08","0.00","0.0","60","31"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-09","0.67","7.0","53","12"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-10","0.00","0.0","20","9"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-11","0.00","0.0","44","14"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-12","0.11","0.0","53","33"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-13","0.14","0.0","48","26"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-14","0.00","0.0","29","17"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-15","0.00","0.0","45","25"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-16","0.02","0.2","33","21"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-17","0.00","0.0","24","10"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-18","0.00","0.0","45","17"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-19","0.00","0.0","64","26"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-20","0.00","0.0","60","41"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-21","0.00","0.0","56","27"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-22","0.00","0.0","51","31"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-23","0.00","0.0","65","40"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-24","0.00","0.0","77","42"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-25","0.00","0.0","77","52"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-26","0.35","0.0","56","23"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-27","0.00","0.0","32","22"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-02-28","0.00","0.0","47","20"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-01","0.23","0.0","55","29"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-02","0.14","0.0","61","40"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-03","0.22","3.0","41","20"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-04","0.01","0.1","27","16"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-05","0.00","0.0","28","4"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-06","0.00","0.0","50","13"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-07","0.60","0.0","50","26"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-08","0.05","0.0","56","39"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-09","0.00","0.0","53","35"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-10","0.25","4.0","54","31"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-11","0.20","3.0","31","10"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-12","0.00","0.0","21","3"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-13","0.00","0.0","24","3"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-14","0.19","1.9","32","4"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-15","0.16","2.4","27","11"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-16","0.03","0.5","22","14"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-17","0.00","0.0","31","8"
"USC00367167","PRINCE GALLITZIN STATE PARK, PA US","40.6515","-78.5551","463.3","2017-03-18","0.00","0.0","40","21"
