"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-01","6.71","0.00","49","19"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-02","7.38","0.07","51","41"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-03","18.34","0.00","42","16"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-04","8.95","0.00","24","11"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-05","10.07","0.00","17","3"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-06","4.70","0.00","18","-3"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-07","5.82","0.00","26","-1"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-08","10.74","0.00","39","2"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-09","11.18","0.00","48","17"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-10","14.32","0.00","54","29"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-11","15.21","0.00","65","22"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-12","10.07","0.00","30","16"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-13","7.61","0.01","29","20"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-14","4.25","0.00","36","27"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-15","5.37","0.27","34","31"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-16","10.29","0.59","52","34"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-17","6.49","0.00","48","27"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-18","6.93","0.00","57","24"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-19","5.82","0.00","48","41"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-20","5.59","0.00","53","37"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-21","6.49","0.04","57","33"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-22","11.63","0.01","47","31"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-23","5.82","0.00","47","24"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-24","12.08","0.00","60","32"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-25","18.57","0.00","41","30"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-26","11.86","0.00","41","23"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-27","14.54","0.00","49","23"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-28","15.66","0.00","52","30"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-29","10.51","0.00","54","32"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-30","8.05","0.00","67","29"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-01-31","6.26","0.00","53","30"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-01","12.30","0.00","43","28"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-02","9.62","0.00","35","20"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-03","5.14","0.00","36","23"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-04","16.11","0.00","55","25"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-05","5.14","0.00","53","28"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-06","7.16","0.00","61","28"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-07","11.63","0.00","47","30"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-08","11.63","0.00","30","17"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-09","7.61","0.00","40","15"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-10","16.11","0.00","74","32"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-11","6.93","0.00","72","46"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-12","10.96","0.00","54","30"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-13","3.80","0.00","53","26"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-14","9.62","0.00","57","30"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-15","7.16","0.00","55","24"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-16","14.76","0.00","77","38"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-17","13.65","0.00","77","42"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-18","4.03","0.00","75","35"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-19","9.17","0.00","68","42"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-20","11.41","0.13","66","51"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-21","4.92","0.00","72","37"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-22","8.72","0.00","80","42"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-23","12.75","0.00","64","42"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-24","17.67","0.01","44","25"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-25","8.95","0.00","46","18"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-26","6.71","0.00","54","29"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-27","10.74","0.00","66","23"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-02-28","18.12","0.00","74","44"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-01","15.43","0.00","55","29"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-02","9.62","0.00","58","20"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-03","12.75","0.00","66","24"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-04","21.03","0.00","73","48"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-05","19.24","0.00","63","55"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-06","28.41","0.10","80","46"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-07","15.21","0.00","64","33"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-08","7.61","0.00","72","29"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-09","9.62","0.00","71","32"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-10","12.30","0.00","45","28"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-11","6.93","0.06","38","27"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-12","8.50","0.00","44","20"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-13","17.22","0.00","40","26"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-14","5.82","0.04","33","20"
"USW00013920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125","315.1","2017-03-15","8.05","0.00","40","18"
