OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=TUS,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Civil,Military,Total,Airport,Tower
,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,,,,Operations,Operations
01/01/2017,101,34,21,0,156,0,0,0,0,0,0,2,5,7,14,0,0,2,5,7,0,0,0,170,177
01/02/2017,100,51,53,0,204,0,0,0,0,0,0,13,65,6,84,0,2,10,0,12,60,4,64,352,364
01/03/2017,107,39,44,23,213,0,0,0,0,0,0,8,71,24,103,0,3,16,4,23,82,46,128,444,467
01/04/2017,95,33,37,72,237,0,0,0,0,0,0,8,49,35,92,0,2,12,4,18,58,68,126,455,473
01/05/2017,99,31,36,44,210,0,0,0,2,2,0,4,56,34,94,0,0,9,2,11,70,66,136,440,453
01/06/2017,101,34,36,44,215,0,0,0,0,0,0,2,53,34,89,0,0,12,0,12,22,54,76,380,392
01/07/2017,92,17,25,41,175,0,0,0,0,0,0,3,110,40,153,0,1,7,3,11,62,46,108,436,447
01/08/2017,103,24,41,18,186,0,0,0,0,0,0,7,46,21,74,0,1,7,1,9,46,4,50,310,319
01/09/2017,96,32,42,7,177,0,0,0,0,0,0,4,48,16,68,0,0,19,4,23,94,8,102,347,370
01/10/2017,95,31,33,33,192,0,0,0,0,0,0,6,65,26,97,0,0,13,8,21,62,28,90,379,400
01/11/2017,96,29,45,66,236,0,0,1,0,1,0,3,63,36,102,0,0,14,3,17,142,44,186,524,542
01/12/2017,99,41,68,60,268,0,0,0,1,1,0,10,82,32,124,0,1,11,8,20,44,46,90,482,503
01/13/2017,112,44,61,38,255,0,0,0,0,0,0,18,68,28,114,0,0,11,3,14,90,20,110,479,493
01/14/2017,92,26,33,0,151,0,0,0,0,0,0,2,127,13,142,0,0,4,2,6,28,0,28,321,327
01/15/2017,97,23,38,0,158,0,0,0,0,0,0,0,17,19,36,0,0,4,3,7,42,0,42,236,243
01/16/2017,96,23,60,0,179,0,0,0,0,0,0,2,59,6,67,0,1,8,1,10,60,2,62,308,318
01/17/2017,100,44,52,62,258,0,0,0,1,1,0,3,87,32,122,0,1,11,1,13,108,36,144,524,538
01/18/2017,101,35,57,49,242,0,0,0,1,1,0,11,84,35,130,0,0,10,6,16,82,24,106,478,495
01/19/2017,100,35,26,59,220,0,0,0,0,0,0,7,45,34,86,0,0,9,4,13,42,48,90,396,409
01/20/2017,107,45,40,48,240,1,0,0,0,1,0,6,18,22,46,0,3,1,6,10,32,2,34,320,331
01/21/2017,97,25,19,2,143,0,0,0,0,0,0,1,13,15,29,0,0,8,2,10,10,0,10,182,192
