,day_index,DATE_unix_UTC,SUNRISE,SUNSET,TMAX,TMIN,AWND,FORECAST,PROB_PREC,PRCP,SNOW,Date,Month,Day,Week_Day,PRCP_SQRT,SNOW_SQRT,isAHOLIDAY,IFR,Intercept,LOC,LATITUDE,LONGITUDE,Intercept_coeff,IFR_coeff,AWND_coeff,PRCP_coeff,PRCP_SQRT_coeff,SNOW_coeff,SNOW_SQRT_coeff,TMIN_coeff,TMAX_coeff,isAHOLIDAY_coeff,Month_coeff,Day_coeff,Week_Day_coeff,Intercept_coeff_se,IFR_coeff_se,AWND_coeff_se,PRCP_coeff_se,PRCP_SQRT_coeff_se,SNOW_coeff_se,SNOW_SQRT_coeff_se,TMIN_coeff_se,TMAX_coeff_se,isAHOLIDAY_coeff_se,Month_coeff_se,Day_coeff_se,Week_Day_coeff_se,Intercept_p,IFR_p,AWND_p,PRCP_p,PRCP_SQRT_p,SNOW_p,SNOW_SQRT_p,TMIN_p,TMAX_p,isAHOLIDAY_p,Month_p,Day_p,Week_Day_p,test_root_MSE,R2,PSEUDO R-SQU,LOG-LIKELIHOOD,LL-NULL,LLR p-value,CONF_lower,CONF_upper,y_forecast
10,2,1649440800,2022-04-08 07:52:41,2022-04-08 21:07:59,40.05,27.27,19.64,Clouds,0.0,0.0,0.0,2022-04-08,4,8,4,0.0,0.0,1,104.06352683461117,1,GFK,47.94281,-97.18294,0.440583328249008,0.07344479566778067,-0.05603799923305699,-0.47733857701545135,-0.3418642692617925,NaN,-0.09685559574943392,-0.028264166945625547,0.043513444355518675,NaN,NaN,NaN,0.03410314095425273,0.18432564843409274,0.0037189846006436132,0.007584849483088656,0.3778834088063962,0.3871043916851631,NaN,0.08180942555050055,0.004719693972179841,0.0043757374645056685,NaN,NaN,NaN,0.015742242729418664,0.016837169442207436,8.24477906377527e-87,1.4888668671793513e-13,0.20652087358982796,0.37716496533090194,NaN,0.23644579379636932,2.1170802883844564e-09,2.671685050499563e-23,NaN,NaN,NaN,0.030284774599478863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3265.877175451363
11,3,1649527200,2022-04-09 07:50:42,2022-04-09 21:09:25,46.42,30.74,18.43,Clouds,0.0,0.0,0.0,2022-04-09,4,9,5,0.0,0.0,0,104.06352683461117,1,GFK,47.94281,-97.18294,0.440583328249008,0.07344479566778067,-0.05603799923305699,-0.47733857701545135,-0.3418642692617925,NaN,-0.09685559574943392,-0.028264166945625547,0.043513444355518675,NaN,NaN,NaN,0.03410314095425273,0.18432564843409274,0.0037189846006436132,0.007584849483088656,0.3778834088063962,0.3871043916851631,NaN,0.08180942555050055,0.004719693972179841,0.0043757374645056685,NaN,NaN,NaN,0.015742242729418664,0.016837169442207436,8.24477906377527e-87,1.4888668671793513e-13,0.20652087358982796,0.37716496533090194,NaN,0.23644579379636932,2.1170802883844564e-09,2.671685050499563e-23,NaN,NaN,NaN,0.030284774599478863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4325.559464985886
12,4,1649613600,2022-04-10 07:48:44,2022-04-10 21:10:50,50.16,36.03,13.62,Rain,0.98,0.2094488188976378,0.0,2022-04-10,4,10,6,0.4576557864789189,0.0,0,104.06352683461117,1,GFK,47.94281,-97.18294,0.440583328249008,0.07344479566778067,-0.05603799923305699,-0.47733857701545135,-0.3418642692617925,NaN,-0.09685559574943392,-0.028264166945625547,0.043513444355518675,NaN,NaN,NaN,0.03410314095425273,0.18432564843409274,0.0037189846006436132,0.007584849483088656,0.3778834088063962,0.3871043916851631,NaN,0.08180942555050055,0.004719693972179841,0.0043757374645056685,NaN,NaN,NaN,0.015742242729418664,0.016837169442207436,8.24477906377527e-87,1.4888668671793513e-13,0.20652087358982796,0.37716496533090194,NaN,0.23644579379636932,2.1170802883844564e-09,2.671685050499563e-23,NaN,NaN,NaN,0.030284774599478863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4595.03366355669
13,5,1649700000,2022-04-11 07:46:46,2022-04-11 21:12:16,49.64,35.46,13.13,Clouds,0.02,0.0,0.0,2022-04-11,4,11,0,0.0,0.0,1,104.06352683461117,1,GFK,47.94281,-97.18294,0.440583328249008,0.07344479566778067,-0.05603799923305699,-0.47733857701545135,-0.3418642692617925,NaN,-0.09685559574943392,-0.028264166945625547,0.043513444355518675,NaN,NaN,NaN,0.03410314095425273,0.18432564843409274,0.0037189846006436132,0.007584849483088656,0.3778834088063962,0.3871043916851631,NaN,0.08180942555050055,0.004719693972179841,0.0043757374645056685,NaN,NaN,NaN,0.015742242729418664,0.016837169442207436,8.24477906377527e-87,1.4888668671793513e-13,0.20652087358982796,0.37716496533090194,NaN,0.23644579379636932,2.1170802883844564e-09,2.671685050499563e-23,NaN,NaN,NaN,0.030284774599478863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4941.819593226129
14,6,1649786400,2022-04-12 07:44:48,2022-04-12 21:13:42,39.96,31.77,11.99,Clouds,0.0,0.0,0.0,2022-04-12,4,12,1,0.0,0.0,0,104.06352683461117,1,GFK,47.94281,-97.18294,0.440583328249008,0.07344479566778067,-0.05603799923305699,-0.47733857701545135,-0.3418642692617925,NaN,-0.09685559574943392,-0.028264166945625547,0.043513444355518675,NaN,NaN,NaN,0.03410314095425273,0.18432564843409274,0.0037189846006436132,0.007584849483088656,0.3778834088063962,0.3871043916851631,NaN,0.08180942555050055,0.004719693972179841,0.0043757374645056685,NaN,NaN,NaN,0.015742242729418664,0.016837169442207436,8.24477906377527e-87,1.4888668671793513e-13,0.20652087358982796,0.37716496533090194,NaN,0.23644579379636932,2.1170802883844564e-09,2.671685050499563e-23,NaN,NaN,NaN,0.030284774599478863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3970.1532534469934
15,7,1649872800,2022-04-13 07:42:52,2022-04-13 21:15:08,36.37,27.16,17.67,Clouds,0.13,0.0,0.0,2022-04-13,4,13,2,0.0,0.0,0,104.06352683461117,1,GFK,47.94281,-97.18294,0.440583328249008,0.07344479566778067,-0.05603799923305699,-0.47733857701545135,-0.3418642692617925,NaN,-0.09685559574943392,-0.028264166945625547,0.043513444355518675,NaN,NaN,NaN,0.03410314095425273,0.18432564843409274,0.0037189846006436132,0.007584849483088656,0.3778834088063962,0.3871043916851631,NaN,0.08180942555050055,0.004719693972179841,0.0043757374645056685,NaN,NaN,NaN,0.015742242729418664,0.016837169442207436,8.24477906377527e-87,1.4888668671793513e-13,0.20652087358982796,0.37716496533090194,NaN,0.23644579379636932,2.1170802883844564e-09,2.671685050499563e-23,NaN,NaN,NaN,0.030284774599478863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2911.5819139800337
16,0,1649260800,2022-04-06 06:30:41,2022-04-06 19:24:45,51.76,47.05,16.71,Rain,1.0,0.3960629921259843,0.0,2022-04-06,4,6,2,0.6293353574414712,0.0,0,785.3055859802848,1,LGA,40.77945,-73.88027,3.3395282864076585,0.0011657895218457255,-0.02181525863654678,0.4919050314533142,-1.800865138506677,NaN,-0.26850021268125834,-0.022823262481244347,0.03616015012315383,NaN,NaN,NaN,0.0032492380325295856,0.1317648598613606,5.8894445902150065e-05,0.005504638500142599,0.09340942779268593,0.124825142514539,NaN,0.05994523695454577,0.00534090584466468,0.004832187886369442,NaN,NaN,NaN,0.01073176827344893,1.0305539122515443e-141,3.316488552259112e-87,7.399258525726094e-05,1.393390463945635e-07,3.4945571203815545e-47,NaN,7.4961331537221434e-06,1.9260597196660384e-05,7.25433102491652e-14,NaN,NaN,NaN,0.7620665286010075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.789252353770856
17,1,1649347200,2022-04-07 06:29:04,2022-04-07 19:25:47,52.41,46.62,20.96,Rain,1.0,0.6125984251968505,0.0,2022-04-07,4,7,3,0.7826866711506275,0.0,0,785.3055859802848,1,LGA,40.77945,-73.88027,3.3395282864076585,0.0011657895218457255,-0.02181525863654678,0.4919050314533142,-1.800865138506677,NaN,-0.26850021268125834,-0.022823262481244347,0.03616015012315383,NaN,NaN,NaN,0.0032492380325295856,0.1317648598613606,5.8894445902150065e-05,0.005504638500142599,0.09340942779268593,0.124825142514539,NaN,0.05994523695454577,0.00534090584466468,0.004832187886369442,NaN,NaN,NaN,0.01073176827344893,1.0305539122515443e-141,3.316488552259112e-87,7.399258525726094e-05,1.393390463945635e-07,3.4945571203815545e-47,NaN,7.4961331537221434e-06,1.9260597196660384e-05,7.25433102491652e-14,NaN,NaN,NaN,0.7620665286010075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.14066791959019
18,2,1649433600,2022-04-08 06:27:27,2022-04-08 19:26:50,61.25,49.01,14.7,Rain,1.0,0.15078740157480316,0.0,2022-04-08,4,8,4,0.3883135351424196,0.0,1,785.3055859802848,1,LGA,40.77945,-73.88027,3.3395282864076585,0.0011657895218457255,-0.02181525863654678,0.4919050314533142,-1.800865138506677,NaN,-0.26850021268125834,-0.022823262481244347,0.03616015012315383,NaN,NaN,NaN,0.0032492380325295856,0.1317648598613606,5.8894445902150065e-05,0.005504638500142599,0.09340942779268593,0.124825142514539,NaN,0.05994523695454577,0.00534090584466468,0.004832187886369442,NaN,NaN,NaN,0.01073176827344893,1.0305539122515443e-141,3.316488552259112e-87,7.399258525726094e-05,1.393390463945635e-07,3.4945571203815545e-47,NaN,7.4961331537221434e-06,1.9260597196660384e-05,7.25433102491652e-14,NaN,NaN,NaN,0.7620665286010075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.96806994034213
19,3,1649520000,2022-04-09 06:25:51,2022-04-09 19:27:53,54.16,48.16,18.52,Rain,0.52,0.046062992125984255,0.0,2022-04-09,4,9,5,0.21462290680629656,0.0,0,785.3055859802848,1,LGA,40.77945,-73.88027,3.3395282864076585,0.0011657895218457255,-0.02181525863654678,0.4919050314533142,-1.800865138506677,NaN,-0.26850021268125834,-0.022823262481244347,0.03616015012315383,NaN,NaN,NaN,0.0032492380325295856,0.1317648598613606,5.8894445902150065e-05,0.005504638500142599,0.09340942779268593,0.124825142514539,NaN,0.05994523695454577,0.00534090584466468,0.004832187886369442,NaN,NaN,NaN,0.01073176827344893,1.0305539122515443e-141,3.316488552259112e-87,7.399258525726094e-05,1.393390463945635e-07,3.4945571203815545e-47,NaN,7.4961331537221434e-06,1.9260597196660384e-05,7.25433102491652e-14,NaN,NaN,NaN,0.7620665286010075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.46667611543099
20,4,1649606400,2022-04-10 06:24:15,2022-04-10 19:28:56,50.61,42.37,18.1,Clouds,0.01,0.0,0.0,2022-04-10,4,10,6,0.0,0.0,0,785.3055859802848,1,LGA,40.77945,-73.88027,3.3395282864076585,0.0011657895218457255,-0.02181525863654678,0.4919050314533142,-1.800865138506677,NaN,-0.26850021268125834,-0.022823262481244347,0.03616015012315383,NaN,NaN,NaN,0.0032492380325295856,0.1317648598613606,5.8894445902150065e-05,0.005504638500142599,0.09340942779268593,0.124825142514539,NaN,0.05994523695454577,0.00534090584466468,0.004832187886369442,NaN,NaN,NaN,0.01073176827344893,1.0305539122515443e-141,3.316488552259112e-87,7.399258525726094e-05,1.393390463945635e-07,3.4945571203815545e-47,NaN,7.4961331537221434e-06,1.9260597196660384e-05,7.25433102491652e-14,NaN,NaN,NaN,0.7620665286010075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.74498258859397
21,5,1649692800,2022-04-11 06:22:40,2022-04-11 19:29:59,61.34,40.01,12.91,Clear,0.0,0.0,0.0,2022-04-11,4,11,0,0.0,0.0,1,785.3055859802848,1,LGA,40.77945,-73.88027,3.3395282864076585,0.0011657895218457255,-0.02181525863654678,0.4919050314533142,-1.800865138506677,NaN,-0.26850021268125834,-0.022823262481244347,0.03616015012315383,NaN,NaN,NaN,0.0032492380325295856,0.1317648598613606,5.8894445902150065e-05,0.005504638500142599,0.09340942779268593,0.124825142514539,NaN,0.05994523695454577,0.00534090584466468,0.004832187886369442,NaN,NaN,NaN,0.01073176827344893,1.0305539122515443e-141,3.316488552259112e-87,7.399258525726094e-05,1.393390463945635e-07,3.4945571203815545e-47,NaN,7.4961331537221434e-06,1.9260597196660384e-05,7.25433102491652e-14,NaN,NaN,NaN,0.7620665286010075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.03617287211824
22,6,1649779200,2022-04-12 06:21:06,2022-04-12 19:31:01,73.47,51.66,14.72,Clouds,0.01,0.0,0.0,2022-04-12,4,12,1,0.0,0.0,0,785.3055859802848,1,LGA,40.77945,-73.88027,3.3395282864076585,0.0011657895218457255,-0.02181525863654678,0.4919050314533142,-1.800865138506677,NaN,-0.26850021268125834,-0.022823262481244347,0.03616015012315383,NaN,NaN,NaN,0.0032492380325295856,0.1317648598613606,5.8894445902150065e-05,0.005504638500142599,0.09340942779268593,0.124825142514539,NaN,0.05994523695454577,0.00534090584466468,0.004832187886369442,NaN,NaN,NaN,0.01073176827344893,1.0305539122515443e-141,3.316488552259112e-87,7.399258525726094e-05,1.393390463945635e-07,3.4945571203815545e-47,NaN,7.4961331537221434e-06,1.9260597196660384e-05,7.25433102491652e-14,NaN,NaN,NaN,0.7620665286010075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.70634819468904
23,7,1649865600,2022-04-13 06:19:33,2022-04-13 19:32:04,71.91,57.09,10.58,Clouds,0.0,0.0,0.0,2022-04-13,4,13,2,0.0,0.0,0,785.3055859802848,1,LGA,40.77945,-73.88027,3.3395282864076585,0.0011657895218457255,-0.02181525863654678,0.4919050314533142,-1.800865138506677,NaN,-0.26850021268125834,-0.022823262481244347,0.03616015012315383,NaN,NaN,NaN,0.0032492380325295856,0.1317648598613606,5.8894445902150065e-05,0.005504638500142599,0.09340942779268593,0.124825142514539,NaN,0.05994523695454577,0.00534090584466468,0.004832187886369442,NaN,NaN,NaN,0.01073176827344893,1.0305539122515443e-141,3.316488552259112e-87,7.399258525726094e-05,1.393390463945635e-07,3.4945571203815545e-47,NaN,7.4961331537221434e-06,1.9260597196660384e-05,7.25433102491652e-14,NaN,NaN,NaN,0.7620665286010075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,206.0293614580146
24,0,1649260800,2022-04-06 06:31:55,2022-04-06 19:25:49,51.94,46.62,15.64,Rain,1.0,0.48228346456692917,0.0,2022-04-06,4,6,2,0.6944663163659769,0.0,0,998.2163198247536,1,EWR,40.68275,-74.16927,3.1861828377622237,0.0012036385189741,-0.023433966389013086,0.4317181119651262,-1.597087125888754,NaN,-0.19793332062881078,-0.034067893416578406,0.04487415896085949,NaN,NaN,NaN,0.015267564804224474,0.12630418288541095,5.6961375734142535e-05,0.005409893889006468,0.08785633270954235,0.11904678197173944,NaN,0.05263269838609058,0.0045162301652057445,0.004089146021100926,NaN,NaN,NaN,0.009778127665527473,2.0635706098134083e-140,4.146072416658225e-99,1.4797127598085092e-05,8.92777444729993e-07,4.897785787926213e-41,NaN,0.00016947031049932825,4.577473731509805e-14,5.098450943971529e-28,NaN,NaN,NaN,0.11842949190072775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.072964635144665
25,1,1649347200,2022-04-07 06:30:18,2022-04-07 19:26:52,51.85,46.56,19.28,Rain,1.0,0.8559055118110236,0.0,2022-04-07,4,7,3,0.9251516155803997,0.0,0,998.2163198247536,1,EWR,40.68275,-74.16927,3.1861828377622237,0.0012036385189741,-0.023433966389013086,0.4317181119651262,-1.597087125888754,NaN,-0.19793332062881078,-0.034067893416578406,0.04487415896085949,NaN,NaN,NaN,0.015267564804224474,0.12630418288541095,5.6961375734142535e-05,0.005409893889006468,0.08785633270954235,0.11904678197173944,NaN,0.05263269838609058,0.0045162301652057445,0.004089146021100926,NaN,NaN,NaN,0.009778127665527473,2.0635706098134083e-140,4.146072416658225e-99,1.4797127598085092e-05,8.92777444729993e-07,4.897785787926213e-41,NaN,0.00016947031049932825,4.577473731509805e-14,5.098450943971529e-28,NaN,NaN,NaN,0.11842949190072775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.12002103115876
26,2,1649433600,2022-04-08 06:28:42,2022-04-08 19:27:54,60.33,47.79,14.03,Rain,1.0,0.06496062992125984,0.0,2022-04-08,4,8,4,0.25487375290770886,0.0,1,998.2163198247536,1,EWR,40.68275,-74.16927,3.1861828377622237,0.0012036385189741,-0.023433966389013086,0.4317181119651262,-1.597087125888754,NaN,-0.19793332062881078,-0.034067893416578406,0.04487415896085949,NaN,NaN,NaN,0.015267564804224474,0.12630418288541095,5.6961375734142535e-05,0.005409893889006468,0.08785633270954235,0.11904678197173944,NaN,0.05263269838609058,0.0045162301652057445,0.004089146021100926,NaN,NaN,NaN,0.009778127665527473,2.0635706098134083e-140,4.146072416658225e-99,1.4797127598085092e-05,8.92777444729993e-07,4.897785787926213e-41,NaN,0.00016947031049932825,4.577473731509805e-14,5.098450943971529e-28,NaN,NaN,NaN,0.11842949190072775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.97855859375537
27,3,1649520000,2022-04-09 06:27:06,2022-04-09 19:28:56,53.92,47.17,16.84,Rain,0.59,0.05078740157480315,0.0,2022-04-09,4,9,5,0.22536060342216682,0.0,0,998.2163198247536,1,EWR,40.68275,-74.16927,3.1861828377622237,0.0012036385189741,-0.023433966389013086,0.4317181119651262,-1.597087125888754,NaN,-0.19793332062881078,-0.034067893416578406,0.04487415896085949,NaN,NaN,NaN,0.015267564804224474,0.12630418288541095,5.6961375734142535e-05,0.005409893889006468,0.08785633270954235,0.11904678197173944,NaN,0.05263269838609058,0.0045162301652057445,0.004089146021100926,NaN,NaN,NaN,0.009778127665527473,2.0635706098134083e-140,4.146072416658225e-99,1.4797127598085092e-05,8.92777444729993e-07,4.897785787926213e-41,NaN,0.00016947031049932825,4.577473731509805e-14,5.098450943971529e-28,NaN,NaN,NaN,0.11842949190072775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.06835717954453
28,4,1649606400,2022-04-10 06:25:31,2022-04-10 19:29:59,49.68,41.47,16.6,Clouds,0.0,0.0,0.0,2022-04-10,4,10,6,0.0,0.0,0,998.2163198247536,1,EWR,40.68275,-74.16927,3.1861828377622237,0.0012036385189741,-0.023433966389013086,0.4317181119651262,-1.597087125888754,NaN,-0.19793332062881078,-0.034067893416578406,0.04487415896085949,NaN,NaN,NaN,0.015267564804224474,0.12630418288541095,5.6961375734142535e-05,0.005409893889006468,0.08785633270954235,0.11904678197173944,NaN,0.05263269838609058,0.0045162301652057445,0.004089146021100926,NaN,NaN,NaN,0.009778127665527473,2.0635706098134083e-140,4.146072416658225e-99,1.4797127598085092e-05,8.92777444729993e-07,4.897785787926213e-41,NaN,0.00016947031049932825,4.577473731509805e-14,5.098450943971529e-28,NaN,NaN,NaN,0.11842949190072775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.20993904179159
29,5,1649692800,2022-04-11 06:23:56,2022-04-11 19:31:02,62.17,39.97,12.46,Clear,0.0,0.0,0.0,2022-04-11,4,11,0,0.0,0.0,1,998.2163198247536,1,EWR,40.68275,-74.16927,3.1861828377622237,0.0012036385189741,-0.023433966389013086,0.4317181119651262,-1.597087125888754,NaN,-0.19793332062881078,-0.034067893416578406,0.04487415896085949,NaN,NaN,NaN,0.015267564804224474,0.12630418288541095,5.6961375734142535e-05,0.005409893889006468,0.08785633270954235,0.11904678197173944,NaN,0.05263269838609058,0.0045162301652057445,0.004089146021100926,NaN,NaN,NaN,0.009778127665527473,2.0635706098134083e-140,4.146072416658225e-99,1.4797127598085092e-05,8.92777444729993e-07,4.897785787926213e-41,NaN,0.00016947031049932825,4.577473731509805e-14,5.098450943971529e-28,NaN,NaN,NaN,0.11842949190072775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250.59046476089193
30,6,1649779200,2022-04-12 06:22:22,2022-04-12 19:32:04,72.5,50.92,14.38,Clear,0.0,0.0,0.0,2022-04-12,4,12,1,0.0,0.0,0,998.2163198247536,1,EWR,40.68275,-74.16927,3.1861828377622237,0.0012036385189741,-0.023433966389013086,0.4317181119651262,-1.597087125888754,NaN,-0.19793332062881078,-0.034067893416578406,0.04487415896085949,NaN,NaN,NaN,0.015267564804224474,0.12630418288541095,5.6961375734142535e-05,0.005409893889006468,0.08785633270954235,0.11904678197173944,NaN,0.05263269838609058,0.0045162301652057445,0.004089146021100926,NaN,NaN,NaN,0.009778127665527473,2.0635706098134083e-140,4.146072416658225e-99,1.4797127598085092e-05,8.92777444729993e-07,4.897785787926213e-41,NaN,0.00016947031049932825,4.577473731509805e-14,5.098450943971529e-28,NaN,NaN,NaN,0.11842949190072775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,266.29400239831324
31,7,1649865600,2022-04-13 06:20:49,2022-04-13 19:33:07,70.92,56.21,6.82,Clouds,0.0,0.0,0.0,2022-04-13,4,13,2,0.0,0.0,0,998.2163198247536,1,EWR,40.68275,-74.16927,3.1861828377622237,0.0012036385189741,-0.023433966389013086,0.4317181119651262,-1.597087125888754,NaN,-0.19793332062881078,-0.034067893416578406,0.04487415896085949,NaN,NaN,NaN,0.015267564804224474,0.12630418288541095,5.6961375734142535e-05,0.005409893889006468,0.08785633270954235,0.11904678197173944,NaN,0.05263269838609058,0.0045162301652057445,0.004089146021100926,NaN,NaN,NaN,0.009778127665527473,2.0635706098134083e-140,4.146072416658225e-99,1.4797127598085092e-05,8.92777444729993e-07,4.897785787926213e-41,NaN,0.00016947031049932825,4.577473731509805e-14,5.098450943971529e-28,NaN,NaN,NaN,0.11842949190072775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,251.1144958694831
32,0,1649260800,2022-04-06 06:31:19,2022-04-06 19:25:31,51.75,46.69,13.6,Rain,1.0,0.4,0.0,2022-04-06,4,6,2,0.6324555320336759,0.0,0,651.2701812191103,1,TEB,40.85898,-74.05616,2.5913090679532633,0.0009994887875329256,-0.0023254668749367055,0.4905292822692266,-1.5495874049163394,NaN,-0.0655113205632681,-0.001588890765240435,0.01614274222410383,NaN,NaN,NaN,0.01077816667483035,0.1646776741092073,6.0858253562892775e-05,0.005146133163665442,0.11112401450788933,0.1246386907859954,NaN,0.053625519587890656,0.0026961321566103206,0.0025152594437532886,NaN,NaN,NaN,0.008085787362018185,8.617703506987196e-56,1.3044549747045733e-60,0.6513509224176841,1.0136034579853255e-05,1.7380813625500093e-35,NaN,0.22184209621329865,0.555645097840493,1.381458088129992e-10,NaN,NaN,NaN,0.18253942907684995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.76780147899559
33,1,1649347200,2022-04-07 06:29:41,2022-04-07 19:26:34,52.52,46.45,16.51,Rain,1.0,0.9263779527559056,0.0,2022-04-07,4,7,3,0.9624853000206838,0.0,0,651.2701812191103,1,TEB,40.85898,-74.05616,2.5913090679532633,0.0009994887875329256,-0.0023254668749367055,0.4905292822692266,-1.5495874049163394,NaN,-0.0655113205632681,-0.001588890765240435,0.01614274222410383,NaN,NaN,NaN,0.01077816667483035,0.1646776741092073,6.0858253562892775e-05,0.005146133163665442,0.11112401450788933,0.1246386907859954,NaN,0.053625519587890656,0.0026961321566103206,0.0025152594437532886,NaN,NaN,NaN,0.008085787362018185,8.617703506987196e-56,1.3044549747045733e-60,0.6513509224176841,1.0136034579853255e-05,1.7380813625500093e-35,NaN,0.22184209621329865,0.555645097840493,1.381458088129992e-10,NaN,NaN,NaN,0.18253942907684995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.553623473420977
34,2,1649433600,2022-04-08 06:28:05,2022-04-08 19:27:37,61.39,48.24,13.65,Rain,1.0,0.18858267716535435,0.0,2022-04-08,4,8,4,0.4342610702853231,0.0,1,651.2701812191103,1,TEB,40.85898,-74.05616,2.5913090679532633,0.0009994887875329256,-0.0023254668749367055,0.4905292822692266,-1.5495874049163394,NaN,-0.0655113205632681,-0.001588890765240435,0.01614274222410383,NaN,NaN,NaN,0.01077816667483035,0.1646776741092073,6.0858253562892775e-05,0.005146133163665442,0.11112401450788933,0.1246386907859954,NaN,0.053625519587890656,0.0026961321566103206,0.0025152594437532886,NaN,NaN,NaN,0.008085787362018185,8.617703506987196e-56,1.3044549747045733e-60,0.6513509224176841,1.0136034579853255e-05,1.7380813625500093e-35,NaN,0.22184209621329865,0.555645097840493,1.381458088129992e-10,NaN,NaN,NaN,0.18253942907684995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.145449071223254
35,3,1649520000,2022-04-09 06:26:28,2022-04-09 19:28:40,54.03,46.33,16.15,Rain,0.67,0.0578740157480315,0.0,2022-04-09,4,9,5,0.24057018881821476,0.0,0,651.2701812191103,1,TEB,40.85898,-74.05616,2.5913090679532633,0.0009994887875329256,-0.0023254668749367055,0.4905292822692266,-1.5495874049163394,NaN,-0.0655113205632681,-0.001588890765240435,0.01614274222410383,NaN,NaN,NaN,0.01077816667483035,0.1646776741092073,6.0858253562892775e-05,0.005146133163665442,0.11112401450788933,0.1246386907859954,NaN,0.053625519587890656,0.0026961321566103206,0.0025152594437532886,NaN,NaN,NaN,0.008085787362018185,8.617703506987196e-56,1.3044549747045733e-60,0.6513509224176841,1.0136034579853255e-05,1.7380813625500093e-35,NaN,0.22184209621329865,0.555645097840493,1.381458088129992e-10,NaN,NaN,NaN,0.18253942907684995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.96689383594142
36,4,1649606400,2022-04-10 06:24:53,2022-04-10 19:29:43,49.64,41.18,16.15,Clouds,0.03,0.0,0.0,2022-04-10,4,10,6,0.0,0.0,0,651.2701812191103,1,TEB,40.85898,-74.05616,2.5913090679532633,0.0009994887875329256,-0.0023254668749367055,0.4905292822692266,-1.5495874049163394,NaN,-0.0655113205632681,-0.001588890765240435,0.01614274222410383,NaN,NaN,NaN,0.01077816667483035,0.1646776741092073,6.0858253562892775e-05,0.005146133163665442,0.11112401450788933,0.1246386907859954,NaN,0.053625519587890656,0.0026961321566103206,0.0025152594437532886,NaN,NaN,NaN,0.008085787362018185,8.617703506987196e-56,1.3044549747045733e-60,0.6513509224176841,1.0136034579853255e-05,1.7380813625500093e-35,NaN,0.22184209621329865,0.555645097840493,1.381458088129992e-10,NaN,NaN,NaN,0.18253942907684995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.88577590966291
37,5,1649692800,2022-04-11 06:23:17,2022-04-11 19:30:46,63.55,39.16,11.3,Clear,0.0,0.0,0.0,2022-04-11,4,11,0,0.0,0.0,1,651.2701812191103,1,TEB,40.85898,-74.05616,2.5913090679532633,0.0009994887875329256,-0.0023254668749367055,0.4905292822692266,-1.5495874049163394,NaN,-0.0655113205632681,-0.001588890765240435,0.01614274222410383,NaN,NaN,NaN,0.01077816667483035,0.1646776741092073,6.0858253562892775e-05,0.005146133163665442,0.11112401450788933,0.1246386907859954,NaN,0.053625519587890656,0.0026961321566103206,0.0025152594437532886,NaN,NaN,NaN,0.008085787362018185,8.617703506987196e-56,1.3044549747045733e-60,0.6513509224176841,1.0136034579853255e-05,1.7380813625500093e-35,NaN,0.22184209621329865,0.555645097840493,1.381458088129992e-10,NaN,NaN,NaN,0.18253942907684995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.34094324535013
