OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=SBN,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Civil,Military,Total,Airport,Tower
,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,,,,Operations,Operations
01/01/2017,6,21,8,0,35,0,0,0,0,0,0,0,14,0,14,0,0,1,0,1,12,0,12,61,62
01/02/2017,6,25,11,0,42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,44,45
01/03/2017,8,36,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51
01/04/2017,9,29,13,0,51,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4,0,4,56,57
01/05/2017,8,33,16,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57
01/06/2017,11,32,9,0,52,0,0,0,0,0,0,0,6,0,6,0,0,2,1,3,15,0,15,73,76
01/07/2017,1,20,7,0,28,0,1,0,0,1,0,0,1,4,5,0,0,0,0,0,4,4,8,41,42
01/08/2017,5,24,11,0,40,0,0,0,0,0,0,1,7,0,8,0,2,2,0,4,12,0,12,60,64
01/09/2017,8,37,15,0,60,0,0,0,0,0,0,0,11,0,11,0,2,3,0,5,0,0,0,71,76
01/10/2017,3,27,12,0,42,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,26,0,26,68,70
01/11/2017,5,36,18,0,59,1,0,0,0,1,0,1,3,0,4,0,0,0,0,0,0,0,0,63,64
01/12/2017,9,33,12,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,60,60
01/13/2017,9,30,6,0,45,0,0,1,0,1,0,1,26,0,27,0,2,2,0,4,14,0,14,86,91
01/14/2017,2,21,9,0,32,0,0,2,0,2,0,1,10,0,11,0,2,2,0,4,30,0,30,73,79
01/15/2017,5,23,17,0,45,0,0,0,0,0,0,0,14,0,14,0,2,0,0,2,28,0,28,87,89
01/16/2017,10,34,9,0,53,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,55,57
01/17/2017,6,34,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48
01/18/2017,6,32,13,0,51,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,2,54,55
01/19/2017,9,33,21,0,63,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,4,0,4,67,70
01/20/2017,10,35,31,0,76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,78,79
01/21/2017,4,22,20,0,46,0,0,1,0,1,0,0,16,0,16,0,0,2,1,3,50,0,50,112,116
