OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=SMF,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Civil,Military,Total,Airport,Tower
,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,,,,Operations,Operations
01/01/2017,221,20,7,0,248,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,249,249
01/02/2017,259,11,4,0,274,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,276,276
01/03/2017,261,20,18,0,299,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,299,301
01/04/2017,255,28,17,4,304,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,304,306
01/05/2017,243,35,12,0,290,3,0,0,0,3,0,0,4,0,4,0,0,5,0,5,0,0,0,294,302
01/06/2017,257,29,11,0,297,0,0,0,0,0,0,0,15,0,15,0,0,2,0,2,0,0,0,312,314
01/07/2017,181,17,3,0,201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,201,202
01/08/2017,200,20,13,0,233,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,233,235
01/09/2017,249,22,6,0,277,0,0,0,0,0,0,1,1,0,2,0,0,8,0,8,0,0,0,279,287
01/10/2017,250,21,12,0,283,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,284,284
01/11/2017,239,35,9,0,283,0,0,0,0,0,0,0,2,0,2,0,0,4,0,4,0,0,0,285,289
01/12/2017,262,29,9,0,300,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,300,302
01/13/2017,260,36,11,2,309,0,0,0,0,0,0,0,10,0,10,0,0,9,0,9,0,0,0,319,328
01/14/2017,183,20,5,0,208,2,0,1,0,3,0,0,2,0,2,0,0,1,0,1,0,0,0,210,214
01/15/2017,210,18,7,0,235,2,0,0,0,2,0,0,11,2,13,0,0,0,0,0,0,0,0,248,250
01/16/2017,253,26,4,0,283,2,0,0,0,2,0,1,10,0,11,0,1,2,0,3,0,0,0,294,299
01/17/2017,241,27,27,0,295,0,1,0,0,1,0,0,1,0,1,0,1,1,0,2,0,0,0,296,299
01/18/2017,252,24,15,0,291,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,292
01/19/2017,263,35,10,0,308,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,311,311
01/20/2017,243,35,10,0,288,0,0,0,0,0,0,0,4,0,4,0,1,0,0,1,0,0,0,292,293
01/21/2017,176,28,5,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209
