OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=BPT,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,0,2,3,0,5,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,9,13,
01/22/2017,0,4,5,0,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,10,11,
01/23/2017,0,4,19,0,23,0,0,1,0,1,0,0,20,0,20,0,0,23,0,23,0,0,0,43,67,
01/24/2017,0,4,15,0,19,0,0,0,0,0,0,0,16,2,18,0,2,12,0,14,6,0,6,43,57,
01/25/2017,0,6,16,0,22,0,0,0,0,0,0,0,5,0,5,0,0,8,0,8,12,0,12,39,47,
01/26/2017,0,7,15,0,22,0,0,0,0,0,0,0,19,0,19,0,3,18,0,21,38,0,38,79,100,
01/27/2017,0,4,24,0,28,0,0,0,0,0,0,0,23,0,23,0,0,4,0,4,18,0,18,69,73,
01/28/2017,0,2,15,4,21,0,0,0,0,0,0,0,24,0,24,0,0,4,0,4,26,0,26,71,75,
01/29/2017,0,4,14,6,24,0,0,0,1,1,0,0,27,0,27,0,1,3,2,6,14,0,14,65,72,
01/30/2017,0,4,10,2,16,0,0,0,0,0,0,0,21,2,23,0,0,19,0,19,26,0,26,65,84,
01/31/2017,0,6,18,0,24,0,0,0,0,0,0,0,17,0,17,0,0,12,0,12,22,0,22,63,75,
02-01-2017,0,4,9,0,13,0,0,0,0,0,0,0,29,0,29,0,2,14,0,16,40,0,40,82,98,
02-02-2017,0,4,23,0,27,0,0,1,0,1,0,0,5,4,9,0,4,10,0,14,0,0,0,36,51,
02-03-2017,0,6,16,0,22,0,0,0,0,0,0,0,15,12,27,0,0,3,1,4,50,0,50,99,103,
02-04-2017,0,2,7,0,9,0,0,2,0,2,0,0,8,10,18,0,4,1,0,5,0,2,2,29,36,
02-05-2017,0,4,11,0,15,0,0,0,0,0,0,0,3,5,8,0,0,1,0,1,48,6,54,77,78,
02-06-2017,0,4,11,1,16,0,0,0,0,0,0,0,11,4,15,0,0,3,1,4,0,0,0,31,35,
02-07-2017,0,5,27,2,34,0,0,1,0,1,0,0,15,0,15,0,0,14,0,14,14,0,14,63,78,
02-08-2017,0,10,16,0,26,0,0,0,0,0,0,0,26,0,26,0,1,6,0,7,26,0,26,78,85,
02-09-2017,0,5,18,0,23,0,0,0,0,0,0,0,34,0,34,0,0,13,0,13,40,0,40,97,110,
02-10-2017,0,4,24,0,28,0,0,0,0,0,0,0,18,0,18,0,0,9,0,9,114,0,114,160,169,
02-11-2017,0,4,14,0,18,0,0,0,0,0,0,0,5,0,5,0,1,2,0,3,16,0,16,39,42,
02-12-2017,0,4,16,0,20,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,44,0,44,76,76,
02/13/2017,0,4,28,0,32,0,0,1,0,1,0,0,4,4,8,0,0,8,1,9,56,0,56,96,106,
02/14/2017,0,5,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,9,22,24,
02/15/2017,0,8,24,1,33,0,0,1,0,1,0,0,29,4,33,0,0,27,0,27,118,0,118,184,212,
02/16/2017,0,5,21,0,26,0,0,0,0,0,0,0,31,1,32,0,1,14,0,15,56,0,56,114,129,
02/17/2017,0,4,20,0,24,0,0,1,0,1,0,0,7,0,7,0,0,3,0,3,76,0,76,107,111,
02/18/2017,0,2,9,0,11,0,1,0,0,1,0,1,14,0,15,0,0,0,0,0,26,0,26,52,53,
02/19/2017,0,5,8,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,20,33,34,
02/20/2017,0,4,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
02/21/2017,0,4,32,0,36,0,0,1,0,1,0,0,10,0,10,0,0,18,0,18,44,0,44,90,109,
02/22/2017,0,4,21,0,25,0,0,0,0,0,0,4,48,5,57,0,2,12,5,19,38,0,38,120,139,
02/23/2017,0,4,20,0,24,0,0,0,0,0,0,3,35,4,42,0,0,12,1,13,16,0,16,82,95,
02/24/2017,0,4,17,0,21,0,0,0,0,0,0,0,19,0,19,0,0,12,0,12,14,0,14,54,66,
02/25/2017,0,2,13,0,15,0,0,0,0,0,0,0,18,8,26,0,0,4,0,4,6,0,6,47,51,
02/26/2017,0,4,13,4,21,0,0,0,0,0,0,0,15,3,18,0,0,1,0,1,20,16,36,75,76,
02/27/2017,0,5,21,2,28,0,0,0,0,0,0,0,3,0,3,0,0,7,0,7,0,0,0,31,38,
02/28/2017,0,8,7,0,15,0,0,0,0,0,0,0,11,0,11,0,0,12,0,12,0,0,0,26,38,
03-01-2017,0,4,19,4,27,0,0,0,0,0,0,0,8,0,8,0,0,3,0,3,0,0,0,35,38,
03-02-2017,0,4,19,2,25,0,0,0,0,0,0,0,25,5,30,0,1,21,0,22,82,0,82,137,159,
03-03-2017,0,4,24,16,44,0,0,1,0,1,0,0,23,1,24,0,0,5,0,5,36,0,36,104,110,
03-04-2017,0,2,7,0,9,0,0,2,0,2,0,0,7,4,11,0,1,0,0,1,36,4,40,60,63,
03-05-2017,0,4,8,0,12,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,13,15,
03-06-2017,0,4,13,0,17,0,1,0,0,1,0,0,2,0,2,0,0,3,0,3,0,0,0,19,23,
03-07-2017,0,6,19,0,25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,25,27,
03-08-2017,0,10,16,2,28,0,1,1,0,2,0,0,13,2,15,0,0,22,1,23,0,0,0,43,68,
03-09-2017,0,12,22,0,34,0,0,0,0,0,0,0,8,2,10,0,0,4,0,4,18,0,18,62,66,
03-10-2017,0,5,20,0,25,0,0,1,0,1,0,0,8,0,8,0,1,4,0,5,54,0,54,87,93,
03-11-2017,0,5,11,0,16,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,16,18,
03-12-2017,0,4,10,0,14,0,0,0,0,0,0,0,4,0,4,0,1,1,0,2,0,0,0,18,20,
03/13/2017,0,6,16,6,28,0,0,0,0,0,0,1,7,2,10,0,3,16,0,19,46,0,46,84,103,
03/14/2017,0,4,10,0,14,0,0,0,0,0,0,0,36,0,36,0,0,11,0,11,40,0,40,90,101,
03/15/2017,0,6,17,0,23,0,0,3,0,3,0,0,29,0,29,0,0,14,0,14,56,0,56,108,125,
03/16/2017,0,4,17,0,21,0,0,0,0,0,0,0,12,4,16,0,0,8,0,8,46,0,46,83,91,
03/17/2017,0,4,14,0,18,0,0,0,0,0,0,0,16,3,19,0,0,8,1,9,16,0,16,53,62,
03/18/2017,0,2,21,0,23,0,0,0,0,0,0,0,11,0,11,0,0,6,0,6,40,0,40,74,80,
03/19/2017,0,4,33,6,43,0,0,0,0,0,0,0,15,0,15,0,0,6,0,6,46,0,46,104,110,
03/20/2017,0,4,27,0,31,0,0,1,0,1,0,4,22,0,26,0,0,17,0,17,50,0,50,107,125,
03/21/2017,0,4,20,0,24,0,0,1,0,1,0,3,22,3,28,0,1,12,0,13,8,8,16,68,82,
03/22/2017,0,9,25,0,34,0,0,0,0,0,0,1,23,2,26,0,1,8,0,9,24,0,24,84,93,
03/23/2017,0,4,18,2,24,0,0,1,0,1,0,1,17,6,24,0,1,19,0,20,40,0,40,88,109,
03/24/2017,0,12,23,0,35,0,1,0,0,1,0,0,13,2,15,0,1,4,0,5,0,0,0,50,56,
03/25/2017,0,4,3,0,7,0,0,0,0,0,0,0,8,0,8,0,3,3,0,6,0,0,0,15,21,
03/26/2017,0,4,21,0,25,0,0,0,0,0,0,0,19,0,19,0,1,3,0,4,32,0,32,76,80,
03/27/2017,0,4,8,0,12,0,0,1,0,1,0,0,6,0,6,0,0,17,0,17,0,0,0,18,36,
03/28/2017,0,8,27,2,37,0,0,0,0,0,0,4,15,0,19,0,0,16,0,16,2,0,2,58,74,
03/29/2017,0,4,5,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,17,17,
03/30/2017,0,6,21,2,29,0,0,0,0,0,0,1,20,4,25,0,3,12,1,16,0,0,0,54,70,
03/31/2017,0,4,24,2,30,0,0,0,0,0,0,1,30,4,35,0,1,8,0,9,42,0,42,107,116,
04-01-2017,0,2,7,2,11,0,0,0,0,0,0,2,9,0,11,0,2,2,0,4,0,0,0,22,26,
04-02-2017,0,4,9,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,14,
04-03-2017,0,4,17,0,21,0,0,2,0,2,0,0,16,0,16,0,0,9,0,9,2,0,2,39,50,
04-04-2017,0,4,23,0,27,0,0,1,0,1,0,0,19,0,19,0,2,18,0,20,30,0,30,76,97,
04-05-2017,0,8,6,2,16,0,0,0,0,0,0,0,14,0,14,0,0,5,0,5,0,0,0,30,35,
04-06-2017,0,6,21,0,27,0,0,1,0,1,0,1,18,0,19,0,2,16,0,18,0,0,0,46,65,
04-07-2017,0,4,16,0,20,0,0,0,0,0,0,2,19,3,24,0,3,4,1,8,8,0,8,52,60,
04-08-2017,0,4,5,0,9,0,0,0,0,0,0,0,19,0,19,0,0,1,0,1,14,0,14,42,43,
04-09-2017,0,4,13,0,17,0,0,1,0,1,0,0,13,0,13,0,0,1,0,1,64,0,64,94,96,
04-10-2017,0,4,30,2,36,0,0,0,0,0,0,0,13,0,13,0,1,12,0,13,0,0,0,49,62,
04-11-2017,0,5,7,0,12,0,0,0,0,0,0,0,9,0,9,0,0,3,0,3,6,0,6,27,30,
04-12-2017,0,5,23,0,28,0,0,0,0,0,0,0,14,0,14,0,0,11,0,11,28,0,28,70,81,
04/13/2017,0,4,24,1,29,0,0,0,0,0,0,0,24,3,27,0,3,11,0,14,46,0,46,102,116,
04/14/2017,0,6,14,0,20,0,0,0,0,0,0,0,20,0,20,0,2,8,0,10,56,0,56,96,106,
04/15/2017,0,9,5,0,14,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,12,0,12,37,37,
04/16/2017,0,3,10,0,13,0,0,0,0,0,0,0,5,0,5,0,0,1,0,1,0,0,0,18,19,
04/17/2017,0,3,21,0,24,0,1,0,0,1,0,0,8,2,10,0,0,6,0,6,54,0,54,88,95,
04/18/2017,0,4,23,0,27,0,0,1,0,1,0,0,6,1,7,0,2,4,0,6,4,0,4,38,45,
04/19/2017,0,10,30,2,42,0,0,0,0,0,0,0,12,2,14,0,0,7,1,8,28,0,28,84,92,
04/20/2017,0,6,19,0,25,0,0,0,0,0,0,4,17,6,27,0,0,11,1,12,34,0,34,86,98,
04/21/2017,0,10,24,0,34,0,0,1,0,1,0,0,10,2,12,0,1,11,0,12,0,0,0,46,59,
04/22/2017,0,5,6,1,12,0,0,0,0,0,0,0,12,1,13,0,2,0,0,2,52,0,52,77,79,
04/23/2017,0,4,11,0,15,0,0,0,0,0,0,0,14,0,14,0,1,3,0,4,6,0,6,35,39,
04/24/2017,0,5,14,3,22,0,0,0,0,0,0,0,29,7,36,0,1,12,1,14,12,16,28,86,100,
04/25/2017,0,5,19,0,24,0,0,0,0,0,0,0,12,9,21,0,2,17,0,19,0,0,0,45,64,
04/26/2017,0,7,22,0,29,0,0,0,1,1,0,0,5,9,14,0,1,5,0,6,10,0,10,53,60,
04/27/2017,0,4,15,0,19,0,0,0,0,0,0,0,24,4,28,0,0,12,0,12,6,0,6,53,65,
04/28/2017,0,4,15,0,19,0,0,0,0,0,0,0,8,3,11,0,0,11,0,11,0,0,0,30,41,
04/29/2017,0,9,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,
04/30/2017,0,6,12,0,18,0,0,1,0,1,0,0,12,0,12,0,2,3,0,5,28,0,28,58,64,
05-01-2017,0,5,5,0,10,0,0,0,0,0,0,0,19,2,21,0,1,23,0,24,40,0,40,71,95,
05-02-2017,0,8,22,0,30,0,0,0,0,0,0,1,27,3,31,0,0,15,1,16,14,0,14,75,91,
05-03-2017,0,4,7,0,11,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,11,14,
05-04-2017,0,6,18,0,24,0,0,0,0,0,0,2,27,14,43,0,0,14,0,14,34,0,34,101,115,
05-05-2017,0,6,22,1,29,0,0,0,0,0,0,0,18,11,29,0,0,14,0,14,52,0,52,110,124,
05-06-2017,0,6,5,0,11,0,0,0,0,0,0,0,23,10,33,0,0,6,0,6,42,0,42,86,92,
05-07-2017,0,6,20,0,26,0,0,0,0,0,0,2,26,11,39,0,0,1,1,2,42,10,52,117,119,
05-08-2017,0,4,13,0,17,0,0,0,0,0,0,0,28,10,38,0,0,9,0,9,18,14,32,87,96,
05-09-2017,0,4,19,2,25,0,0,1,0,1,0,0,10,10,20,0,0,13,1,14,20,0,20,65,80,
05-10-2017,0,5,25,0,30,0,0,0,0,0,0,0,10,7,17,0,2,7,0,9,22,2,24,71,80,
05-11-2017,0,6,22,0,28,0,1,1,0,2,0,0,11,7,18,0,1,18,0,19,8,14,22,68,89,
05-12-2017,0,4,17,0,21,0,0,0,0,0,0,0,22,7,29,0,0,2,1,3,6,0,6,56,59,
05/13/2017,0,4,16,0,20,0,0,0,0,0,0,2,25,3,30,0,2,0,2,4,12,0,12,62,66,
05/14/2017,0,4,18,0,22,0,0,0,0,0,0,0,27,0,27,0,0,5,0,5,38,0,38,87,92,
05/15/2017,0,4,15,0,19,0,0,0,0,0,0,0,19,4,23,0,0,13,0,13,6,0,6,48,61,
05/16/2017,0,6,24,0,30,0,0,0,0,0,0,0,21,0,21,0,2,15,0,17,52,0,52,103,120,
05/17/2017,0,5,15,2,22,0,0,1,0,1,0,0,9,2,11,0,1,12,0,13,0,0,0,33,47,
05/18/2017,0,10,13,1,24,0,0,0,0,0,0,0,14,0,14,0,0,11,0,11,30,0,30,68,79,
05/19/2017,0,4,17,0,21,0,0,0,0,0,0,0,22,2,24,0,1,5,0,6,46,0,46,91,97,
05/20/2017,0,4,15,0,19,0,0,0,0,0,0,1,4,0,5,0,2,2,0,4,0,0,0,24,28,
05/21/2017,0,6,7,0,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,13,15,
05/22/2017,0,4,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,
05/23/2017,0,4,28,0,32,0,0,0,0,0,0,1,10,0,11,0,1,13,0,14,12,0,12,55,69,
05/24/2017,0,4,21,2,27,0,0,0,0,0,0,3,22,2,27,0,7,13,0,20,8,0,8,62,82,
05/25/2017,0,5,19,2,26,0,1,0,0,1,0,4,28,4,36,0,2,11,2,15,10,0,10,72,88,
05/26/2017,0,4,18,0,22,0,0,0,0,0,0,2,14,0,16,0,1,15,0,16,36,0,36,74,90,
05/27/2017,0,6,12,0,18,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,52,0,52,74,78,
05/28/2017,0,2,9,0,11,0,0,0,0,0,0,0,4,0,4,0,1,1,0,2,56,0,56,71,73,
05/29/2017,0,4,12,0,16,0,0,0,0,0,0,1,6,0,7,0,0,0,0,0,16,0,16,39,39,
05/30/2017,0,4,5,0,9,0,0,0,0,0,0,0,15,2,17,0,2,13,1,16,28,0,28,54,70,
05/31/2017,0,6,19,0,25,0,0,0,0,0,0,0,12,1,13,0,2,14,0,16,34,0,34,72,88,
06-01-2017,0,3,16,0,19,0,0,0,0,0,0,0,9,0,9,0,0,6,0,6,20,0,20,48,54,
06-02-2017,0,1,18,0,19,0,0,1,0,1,0,0,7,0,7,0,0,4,0,4,0,0,0,26,31,
06-03-2017,0,5,9,0,14,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,29,0,29,49,49,
06-04-2017,0,6,11,0,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18,18,
06-05-2017,0,5,9,1,15,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,90,0,90,108,108,
06-06-2017,0,8,14,1,23,0,0,0,0,0,0,0,16,2,18,0,1,7,2,10,0,0,0,41,51,
06-07-2017,0,16,13,0,29,0,0,0,0,0,0,3,44,0,47,0,3,16,0,19,22,0,22,98,117,
06-08-2017,0,6,32,2,40,0,0,0,0,0,0,9,51,4,64,0,0,21,0,21,38,0,38,142,163,
06-09-2017,0,4,22,0,26,0,0,0,0,0,0,4,22,1,27,0,1,18,0,19,68,0,68,121,140,
06-10-2017,0,4,6,0,10,0,0,0,0,0,0,3,24,2,29,0,1,5,0,6,22,0,22,61,67,
06-11-2017,0,4,10,0,14,0,0,0,0,0,0,0,11,0,11,0,0,1,0,1,52,0,52,77,78,
06-12-2017,0,6,8,0,14,0,0,0,0,0,0,3,6,0,9,0,0,8,0,8,26,0,26,49,57,
06/13/2017,0,5,13,2,20,0,0,1,0,1,0,0,15,0,15,0,0,6,0,6,46,0,46,81,88,
06/14/2017,0,4,10,0,14,0,0,0,0,0,0,0,18,5,23,0,0,13,1,14,72,0,72,109,123,
06/15/2017,0,4,23,0,27,0,0,0,0,0,0,1,19,0,20,0,1,11,0,12,0,0,0,47,59,
06/16/2017,0,4,22,0,26,0,0,2,0,2,0,0,24,0,24,0,2,4,0,6,16,0,16,66,74,
06/17/2017,1,4,16,2,23,0,0,0,1,1,0,2,14,0,16,0,0,2,2,4,8,0,8,47,52,
06/18/2017,0,4,19,0,23,0,0,0,0,0,0,0,7,2,9,0,1,6,0,7,0,0,0,32,39,
06/19/2017,0,4,23,0,27,0,0,0,1,1,0,0,8,2,10,0,0,14,1,15,8,0,8,45,61,
06/20/2017,0,5,31,0,36,0,0,0,0,0,0,0,11,4,15,0,1,13,1,15,16,0,16,67,82,
06/21/2017,0,5,14,0,19,0,2,1,0,3,0,0,3,0,3,0,0,2,0,2,0,0,0,22,27,
06/22/2017,0,2,2,0,4,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,6,8,
06/23/2017,0,4,19,0,23,0,0,1,0,1,0,0,9,3,12,0,1,13,2,16,64,0,64,99,116,
06/24/2017,0,2,7,0,9,0,0,0,0,0,0,1,7,0,8,0,0,0,0,0,20,0,20,37,37,
06/25/2017,0,6,13,0,19,0,0,0,0,0,0,0,4,0,4,0,2,2,0,4,0,0,0,23,27,
06/26/2017,0,4,14,0,18,0,0,0,0,0,0,0,10,1,11,0,0,13,0,13,16,0,16,45,58,
06/27/2017,0,6,26,0,32,0,0,0,0,0,0,0,16,0,16,0,0,8,0,8,36,0,36,84,92,
06/28/2017,0,6,13,0,19,0,0,0,0,0,0,0,7,2,9,0,0,11,0,11,110,0,110,138,149,
06/29/2017,0,6,7,2,15,0,1,0,0,1,0,1,1,0,2,0,2,6,0,8,20,0,20,37,46,
06/30/2017,0,6,22,1,29,0,0,0,0,0,0,0,18,3,21,0,2,11,1,14,26,0,26,76,90,
07-01-2017,0,4,17,0,21,0,0,0,0,0,0,0,23,0,23,0,2,0,0,2,22,0,22,66,68,
07-02-2017,0,4,11,0,15,0,0,0,0,0,0,0,19,0,19,0,3,0,1,4,32,0,32,66,70,
07-03-2017,0,4,4,0,8,0,0,0,0,0,0,0,25,0,25,0,0,7,0,7,20,0,20,53,60,
07-04-2017,0,10,6,0,16,0,1,0,0,1,0,0,19,0,19,0,3,0,0,3,36,0,36,71,75,
07-05-2017,0,5,15,0,20,0,0,0,0,0,0,0,22,0,22,0,0,18,0,18,28,0,28,70,88,
07-06-2017,0,3,22,0,25,0,1,0,0,1,0,0,17,0,17,0,0,16,1,17,16,0,16,58,76,
07-07-2017,0,4,16,0,20,0,0,0,0,0,0,6,21,2,29,0,4,14,0,18,68,0,68,117,135,
07-08-2017,0,4,11,0,15,0,0,0,0,0,0,0,17,0,17,0,0,3,0,3,42,0,42,74,77,
07-09-2017,0,4,6,0,10,0,0,0,0,0,0,0,6,0,6,0,0,5,0,5,10,0,10,26,31,
07-10-2017,0,4,12,0,16,0,0,0,0,0,0,0,11,1,12,0,0,5,0,5,14,0,14,42,47,
07-11-2017,0,4,11,0,15,0,0,0,0,0,0,3,13,4,20,0,1,12,0,13,10,0,10,45,58,
07-12-2017,0,6,9,2,17,0,0,0,0,0,0,2,12,3,17,0,0,6,2,8,4,0,4,38,46,
07/13/2017,0,4,8,0,12,0,0,1,0,1,0,0,19,6,25,0,3,19,1,23,0,0,0,37,61,
07/14/2017,0,4,20,0,24,0,0,0,0,0,0,0,14,4,18,0,0,6,0,6,36,0,36,78,84,
07/15/2017,0,10,10,0,20,0,0,0,0,0,0,0,3,0,3,0,2,1,0,3,2,0,2,25,28,
07/16/2017,0,4,23,0,27,0,0,2,0,2,0,0,16,0,16,0,0,1,0,1,34,0,34,77,80,
07/17/2017,0,4,18,1,23,0,0,0,0,0,0,0,15,3,18,0,2,9,0,11,22,0,22,63,74,
07/18/2017,0,4,23,0,27,0,0,0,1,1,0,0,11,2,13,0,2,14,0,16,20,0,20,60,77,
07/19/2017,0,4,27,0,31,0,0,0,0,0,0,0,16,0,16,0,0,10,0,10,60,0,60,107,117,
07/20/2017,0,4,15,2,21,0,1,1,0,2,0,0,17,2,19,0,0,13,0,13,6,0,6,46,61,
07/21/2017,0,4,12,2,18,0,0,0,0,0,0,0,12,0,12,0,0,2,0,2,38,0,38,68,70,
07/22/2017,0,5,6,0,11,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,10,0,10,40,40,
07/23/2017,0,4,9,0,13,0,0,0,0,0,0,0,6,0,6,0,0,2,0,2,32,0,32,51,53,
07/24/2017,0,4,18,0,22,0,0,0,0,0,0,0,16,2,18,0,0,7,1,8,10,0,10,50,58,
07/25/2017,0,4,19,0,23,0,0,0,0,0,0,0,12,2,14,0,0,11,1,12,26,0,26,63,75,
07/26/2017,0,4,19,0,23,0,0,0,0,0,0,0,22,1,23,0,0,11,1,12,20,0,20,66,78,
07/27/2017,0,4,25,0,29,0,0,0,0,0,0,4,21,2,27,0,0,9,0,9,42,0,42,98,107,
07/28/2017,0,4,11,0,15,0,0,0,0,0,0,0,27,0,27,0,3,3,0,6,4,0,4,46,52,
07/29/2017,0,4,13,0,17,0,0,0,0,0,0,0,11,2,13,0,0,0,0,0,8,0,8,38,38,
07/30/2017,0,4,8,0,12,0,0,1,0,1,0,0,15,0,15,0,1,1,0,2,26,0,26,53,56,
07/31/2017,0,4,12,0,16,0,0,0,0,0,0,0,20,0,20,0,1,13,0,14,44,0,44,80,94,
08-01-2017,0,5,9,0,14,0,0,1,0,1,0,0,12,4,16,0,0,15,0,15,28,0,28,58,74,
08-02-2017,0,9,12,0,21,0,0,1,0,1,0,0,6,0,6,0,0,1,0,1,8,0,8,35,37,
08-03-2017,0,5,21,0,26,0,0,1,0,1,0,1,7,0,8,0,5,13,0,18,10,0,10,44,63,
08-04-2017,0,8,11,0,19,0,0,2,0,2,0,2,11,2,15,0,0,1,0,1,24,0,24,58,61,
08-05-2017,0,4,5,0,9,0,0,0,0,0,0,0,12,0,12,0,0,1,0,1,0,0,0,21,22,
08-06-2017,0,5,11,0,16,0,0,1,0,1,0,0,14,0,14,0,0,1,0,1,16,0,16,46,48,
08-07-2017,0,5,10,0,15,0,0,0,0,0,0,0,5,2,7,0,0,0,0,0,8,0,8,30,30,
08-08-2017,0,4,12,0,16,0,0,0,0,0,0,1,2,1,4,0,1,1,0,2,0,0,0,20,22,
08-09-2017,0,4,16,0,20,0,0,1,0,1,0,0,9,0,9,0,0,6,0,6,6,0,6,35,42,
08-10-2017,0,4,20,0,24,0,0,0,0,0,0,0,22,2,24,0,0,12,0,12,26,0,26,74,86,
08-11-2017,0,7,16,0,23,0,0,0,0,0,0,2,17,2,21,0,1,4,0,5,30,0,30,74,79,
08-12-2017,0,4,6,0,10,0,0,0,0,0,0,1,12,0,13,0,1,1,0,2,36,0,36,59,61,
08/13/2017,0,4,17,0,21,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,44,0,44,86,86,
08/14/2017,0,6,15,2,23,0,0,0,0,0,0,0,16,0,16,0,0,12,0,12,24,0,24,63,75,
08/15/2017,0,8,16,0,24,0,0,2,0,2,0,1,18,0,19,0,0,10,0,10,30,0,30,73,85,
08/16/2017,0,6,17,1,24,0,0,0,0,0,0,0,17,2,19,0,0,16,0,16,70,0,70,113,129,
08/17/2017,0,4,17,1,22,0,0,0,0,0,0,0,11,0,11,0,0,9,0,9,2,0,2,35,44,
08/18/2017,0,4,13,4,21,0,0,0,0,0,0,0,15,0,15,0,0,7,0,7,18,0,18,54,61,
08/19/2017,0,4,14,2,20,0,0,2,0,2,0,1,7,2,10,0,0,0,1,1,32,0,32,62,65,
