OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=MRY,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Civil,Military,Total,Airport,Tower
,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,,,,Operations,Operations
01/01/2017,11,13,21,0,45,0,0,1,0,1,0,5,14,0,19,0,0,2,0,2,0,0,0,64,67
01/02/2017,12,19,45,6,82,0,0,0,0,0,0,0,4,2,6,0,0,0,0,0,90,18,108,196,196
01/03/2017,11,19,37,16,83,0,0,0,0,0,0,2,5,1,8,0,1,0,0,1,72,54,126,217,218
01/04/2017,11,28,18,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,22,102,167,167
01/05/2017,13,24,27,12,76,0,0,0,0,0,0,2,50,6,58,0,0,5,0,5,196,52,248,382,387
01/06/2017,9,28,41,1,79,0,0,0,0,0,0,1,55,8,64,0,0,8,0,8,224,32,256,399,407
01/07/2017,13,22,13,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,20,68,69
01/08/2017,13,25,31,0,69,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,70,70
01/09/2017,11,18,14,0,43,0,0,1,0,1,0,0,7,2,9,0,0,2,0,2,20,34,54,106,109
01/10/2017,10,20,10,0,40,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,60,0,60,101,102
01/11/2017,9,18,27,0,54,0,0,0,0,0,0,4,3,1,8,0,0,2,0,2,112,0,112,174,176
01/12/2017,12,16,23,7,58,0,0,0,4,4,0,1,12,12,25,0,0,1,0,1,98,112,210,293,298
01/13/2017,11,28,28,6,73,0,0,1,0,1,0,1,59,4,64,0,0,7,0,7,244,38,282,419,427
01/14/2017,9,24,21,0,54,0,0,0,0,0,0,0,69,23,92,0,0,10,0,10,218,42,260,406,416
01/15/2017,13,21,26,0,60,1,0,0,0,1,0,0,48,0,48,0,0,8,0,8,222,0,222,330,339
01/16/2017,11,24,19,0,54,0,0,3,0,3,0,3,63,0,66,0,0,11,0,11,206,0,206,326,340
01/17/2017,10,24,14,2,50,0,0,0,0,0,0,3,62,1,66,0,0,3,1,4,224,12,236,352,356
01/18/2017,11,19,22,0,52,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,204,0,204,262,262
01/19/2017,13,21,9,2,45,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,210,0,210,262,262
01/20/2017,12,19,18,4,53,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,126,12,138,195,195
01/21/2017,8,11,12,0,31,0,0,1,0,1,0,2,10,2,14,0,0,0,0,0,0,0,0,45,46
