OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=PSP,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Civil,Military,Total,Airport,Tower
,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,,,,Operations,Operations
01/01/2017,73,40,25,0,138,1,0,2,0,3,0,7,16,1,24,0,7,16,0,23,8,0,8,170,196
01/02/2017,69,37,64,0,170,0,2,1,0,3,0,3,18,0,21,0,1,15,1,17,38,0,38,229,249
01/03/2017,61,43,20,0,124,0,1,1,0,2,0,0,23,0,23,0,3,9,0,12,18,0,18,165,179
01/04/2017,68,45,17,2,132,1,1,0,0,2,0,2,24,2,28,0,2,4,2,8,10,0,10,170,180
01/05/2017,69,45,23,4,141,0,0,0,0,0,0,1,12,2,15,0,3,1,1,5,16,0,16,172,177
01/06/2017,68,39,22,4,133,0,0,0,1,1,0,2,29,2,33,0,5,12,2,19,2,0,2,168,188
01/07/2017,71,23,14,0,108,0,0,2,1,3,0,0,27,2,29,0,2,4,0,6,6,0,6,143,152
01/08/2017,68,31,20,0,119,0,1,0,0,1,0,8,30,5,43,0,1,14,0,15,10,0,10,172,188
01/09/2017,66,32,14,0,112,0,1,0,0,1,0,7,10,2,19,0,3,3,0,6,0,0,0,131,138
01/10/2017,60,20,10,0,90,0,0,1,0,1,0,0,23,2,25,0,0,5,0,5,2,0,2,117,123
01/11/2017,69,30,24,0,123,0,1,1,0,2,0,1,8,6,15,0,1,4,0,5,0,0,0,138,145
01/12/2017,70,33,41,4,148,0,0,0,0,0,0,2,8,0,10,0,1,3,2,6,54,0,54,212,218
01/13/2017,76,63,37,0,176,0,2,5,0,7,0,3,20,0,23,0,4,17,0,21,0,0,0,199,227
01/14/2017,70,33,18,0,121,1,0,1,0,2,0,1,48,5,54,0,0,24,2,26,38,0,38,213,241
01/15/2017,76,35,33,0,144,1,0,2,0,3,0,2,38,6,46,0,2,7,0,9,32,0,32,222,234
01/16/2017,67,36,17,0,120,0,5,4,0,9,0,4,28,0,32,0,1,12,3,16,14,0,14,166,191
01/17/2017,59,28,24,6,117,0,0,0,0,0,0,3,49,7,59,0,6,12,2,20,4,0,4,180,200
01/18/2017,73,21,21,6,121,2,0,1,0,3,0,2,45,6,53,0,5,13,0,18,16,2,18,192,213
01/19/2017,69,36,33,4,142,1,0,2,1,4,0,4,7,0,11,0,3,3,1,7,0,0,0,153,164
01/20/2017,68,22,31,0,121,1,3,4,2,10,0,1,3,2,6,0,3,0,0,3,0,0,0,127,140
01/21/2017,71,34,28,0,133,1,1,2,1,5,0,0,34,14,48,0,5,9,2,16,10,0,10,191,212
