OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=FSM,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Civil,Military,Total,Airport,Tower
,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,,,,Operations,Operations
01/01/2017,6,11,13,0,30,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,32,33
01/02/2017,5,4,4,2,15,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17
01/03/2017,5,7,11,0,23,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,24,25
01/04/2017,6,8,22,18,54,0,0,1,0,1,0,2,21,1,24,0,3,3,0,6,0,0,0,78,85
01/05/2017,9,7,10,6,32,0,0,0,0,0,0,2,11,4,17,0,1,0,0,1,6,20,26,75,76
01/06/2017,1,8,13,21,43,0,0,0,0,0,0,3,10,1,14,0,5,0,1,6,0,0,0,57,63
01/07/2017,8,5,7,2,22,0,0,0,1,1,0,0,34,8,42,0,0,4,2,6,0,0,0,64,71
01/08/2017,6,4,15,7,32,0,1,0,0,1,0,0,21,10,31,0,3,1,0,4,4,14,18,81,86
01/09/2017,6,8,23,17,54,0,0,0,1,1,0,0,8,4,12,0,2,2,0,4,34,12,46,112,117
01/10/2017,6,8,21,41,76,0,0,1,0,1,0,0,16,7,23,0,0,7,0,7,56,92,148,247,255
01/11/2017,5,6,23,27,61,0,0,0,0,0,0,2,9,2,13,0,0,17,0,17,30,0,30,104,121
01/12/2017,5,9,14,24,52,0,2,0,0,2,0,1,0,0,1,0,1,2,0,3,38,12,50,103,108
01/13/2017,7,4,13,9,33,0,2,1,0,3,0,0,0,0,0,0,0,6,0,6,42,0,42,75,84
01/14/2017,2,7,2,0,11,0,0,2,0,2,0,0,0,0,0,0,0,8,0,8,40,0,40,51,61
01/15/2017,1,6,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,12,0,12,25,33
01/16/2017,6,7,14,3,30,0,0,4,0,4,0,0,10,0,10,0,1,6,0,7,10,24,34,74,85
01/17/2017,6,8,21,66,101,0,0,0,0,0,0,1,9,8,18,0,1,1,0,2,56,56,112,231,233
01/18/2017,6,10,27,13,56,0,3,1,2,6,0,0,6,0,6,0,0,10,4,14,10,4,14,76,96
01/19/2017,5,4,16,6,31,0,2,1,0,3,0,0,6,7,13,0,0,4,3,7,46,0,46,90,100
01/20/2017,3,14,32,26,75,0,1,0,1,2,0,0,32,19,51,0,2,3,6,11,18,34,52,178,191
01/21/2017,2,7,18,4,31,0,2,0,0,2,0,0,25,4,29,0,1,4,1,6,44,10,54,114,122
