OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=BIS,,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,,
01/21/2017,7,20,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,
01/22/2017,10,12,10,2,34,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,35,35,
01/23/2017,7,20,27,2,56,0,3,0,0,3,0,0,1,0,1,0,0,1,0,1,0,0,0,57,61,
01/24/2017,7,23,60,2,92,0,0,0,0,0,0,0,8,3,11,0,0,0,1,1,54,2,56,159,160,
01/25/2017,7,24,36,3,70,0,1,0,0,1,0,0,4,0,4,0,0,0,0,0,0,42,42,116,117,
01/26/2017,9,21,40,4,74,0,0,1,2,3,0,2,32,36,70,0,0,2,4,6,30,50,80,224,233,
01/27/2017,7,20,34,5,66,0,1,1,0,2,0,2,31,4,37,0,1,31,0,32,20,0,20,123,157,
01/28/2017,7,21,12,0,40,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,45,45,
01/29/2017,8,13,13,0,34,0,0,0,0,0,0,0,62,0,62,0,0,8,0,8,96,0,96,192,200,
01/30/2017,7,19,21,0,47,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,2,0,2,53,53,
01/31/2017,6,23,30,2,61,0,6,0,0,6,0,0,42,26,68,0,0,10,0,10,60,34,94,223,239,
02-01-2017,9,25,45,3,82,0,0,0,0,0,0,2,39,6,47,0,0,2,0,2,50,0,50,179,181,
02-02-2017,10,23,55,5,93,0,2,0,0,2,0,0,82,13,95,0,0,12,0,12,65,0,65,253,267,
02-03-2017,7,24,26,5,62,0,0,2,0,2,0,1,16,7,24,0,0,2,0,2,0,0,0,86,90,
02-04-2017,9,19,7,0,35,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,46,0,46,93,93,
02-05-2017,8,13,11,0,32,0,0,0,0,0,0,0,15,0,15,0,2,3,0,5,28,0,28,75,80,
02-06-2017,7,23,26,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,
02-07-2017,7,28,35,10,80,0,1,0,1,2,0,0,8,0,8,0,0,0,0,0,0,0,0,88,90,
02-08-2017,9,29,37,0,75,0,0,0,0,0,0,3,30,0,33,0,0,0,0,0,6,0,6,114,114,
02-09-2017,9,29,56,0,94,0,4,0,0,4,0,5,34,6,45,0,0,0,0,0,10,4,14,153,157,
02-10-2017,9,27,23,2,61,0,0,1,0,1,0,0,67,17,84,0,0,4,0,4,44,0,44,189,194,
02-11-2017,9,23,32,3,67,0,0,0,0,0,0,0,96,31,127,0,0,27,4,31,78,0,78,272,303,
02-12-2017,10,12,25,1,48,0,0,0,0,0,0,0,76,32,108,0,0,0,0,0,56,10,66,222,222,
02/13/2017,7,16,46,2,71,0,0,0,0,0,0,7,74,2,83,0,2,18,0,20,58,0,58,212,232,
02/14/2017,7,31,27,2,67,0,2,1,0,3,0,0,33,15,48,0,0,1,0,1,18,22,40,155,159,
02/15/2017,8,25,54,3,90,0,1,0,0,1,0,2,63,6,71,0,1,0,0,1,72,0,72,233,235,
02/16/2017,10,23,69,6,108,1,0,0,0,1,0,0,66,17,83,0,0,4,0,4,12,0,12,203,208,
02/17/2017,6,27,22,3,58,0,0,0,0,0,0,2,55,2,59,0,0,0,0,0,81,0,81,198,198,
02/18/2017,6,24,9,0,39,0,0,0,0,0,0,0,97,0,97,0,0,0,0,0,86,0,86,222,222,
02/19/2017,9,20,7,0,36,0,0,0,0,0,0,0,42,0,42,0,0,12,0,12,112,0,112,190,202,
02/20/2017,4,24,23,1,52,0,2,2,0,4,0,0,32,0,32,0,0,4,0,4,32,0,32,116,124,
02/21/2017,5,26,43,1,75,0,0,4,0,4,0,0,64,3,67,0,0,11,0,11,94,0,94,236,251,
02/22/2017,6,37,33,2,78,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,79,79,
02/23/2017,5,30,39,0,74,0,0,0,0,0,0,0,28,14,42,0,0,0,2,2,34,0,34,150,152,
02/24/2017,7,28,13,3,51,0,1,0,0,1,0,2,27,0,29,0,1,2,0,3,22,0,22,102,106,
02/25/2017,6,25,7,0,38,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,14,0,14,63,63,
02/26/2017,8,19,14,0,41,0,0,0,0,0,0,5,39,3,47,0,0,1,0,1,89,12,101,189,190,
02/27/2017,5,24,26,2,57,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,4,6,10,73,73,
02/28/2017,5,32,44,2,83,0,0,0,0,0,0,0,21,0,21,0,0,3,0,3,44,0,44,148,151,
03-01-2017,5,29,38,0,72,0,1,2,0,3,0,0,23,1,24,0,0,1,0,1,32,0,32,128,132,
03-02-2017,9,37,66,1,113,0,0,0,1,1,0,2,87,30,119,0,1,1,1,3,50,6,56,288,292,
03-03-2017,5,31,18,3,57,0,0,2,0,2,0,0,100,26,126,0,0,0,4,4,66,0,66,249,255,
03-04-2017,6,26,11,5,48,0,0,1,0,1,0,0,75,44,119,0,0,0,4,4,44,224,268,435,440,
03-05-2017,7,17,33,2,59,0,0,0,24,24,0,0,85,30,115,0,0,0,0,0,98,216,314,488,512,
03-06-2017,4,23,26,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,
03-07-2017,5,33,21,0,59,0,2,0,0,2,0,0,5,0,5,0,0,0,0,0,0,0,0,64,66,
03-08-2017,6,36,37,5,84,0,1,0,0,1,0,0,26,0,26,22,0,2,0,24,12,0,12,122,147,
03-09-2017,9,35,43,1,88,0,0,2,0,2,0,0,1,21,22,0,0,3,2,5,0,24,24,134,141,
03-10-2017,7,28,16,1,52,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,48,0,48,102,103,
03-11-2017,9,23,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,
03-12-2017,8,16,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,
03/13/2017,6,25,22,1,54,0,0,0,0,0,0,0,21,1,22,0,0,3,0,3,28,0,28,104,107,
03/14/2017,6,26,31,1,64,0,1,0,0,1,0,0,10,4,14,0,0,0,2,2,24,0,24,102,105,
03/15/2017,8,29,41,0,78,0,1,0,0,1,0,4,35,6,45,0,1,10,0,11,24,0,24,147,159,
03/16/2017,11,35,51,0,97,0,2,1,0,3,0,3,23,16,42,0,0,1,0,1,4,0,4,143,147,
03/17/2017,7,30,21,0,58,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,67,67,
03/18/2017,9,22,13,0,44,0,0,2,0,2,0,0,74,0,74,0,0,14,0,14,56,0,56,174,190,
03/19/2017,8,17,11,0,36,0,0,0,0,0,0,0,25,0,25,0,0,2,0,2,18,0,18,79,81,
03/20/2017,6,23,30,4,63,0,1,0,0,1,0,3,53,4,60,0,0,4,0,4,30,4,34,157,162,
03/21/2017,7,28,31,2,68,0,0,0,0,0,0,0,93,2,95,0,0,9,0,9,100,0,100,263,272,
03/22/2017,7,24,24,2,57,0,0,0,0,0,0,0,5,4,9,0,0,0,1,1,0,0,0,66,67,
03/23/2017,9,25,83,2,119,0,0,1,0,1,0,0,23,2,25,0,1,0,0,1,10,0,10,154,156,
03/24/2017,10,26,39,2,77,0,0,0,0,0,0,0,74,0,74,0,0,2,0,2,88,0,88,239,241,
03/25/2017,10,19,19,0,48,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,86,0,86,167,167,
03/26/2017,9,15,15,0,39,0,0,0,0,0,0,2,42,0,44,0,1,3,0,4,58,0,58,141,145,
03/27/2017,7,19,43,2,71,0,0,0,1,1,0,0,57,0,57,0,1,7,0,8,68,0,68,196,205,
03/28/2017,9,26,61,0,96,0,1,2,0,3,0,3,37,8,48,0,1,1,0,2,36,14,50,194,199,
03/29/2017,7,32,46,6,91,0,2,0,0,2,0,0,59,6,65,0,0,1,0,1,18,0,18,174,177,
03/30/2017,9,31,42,3,85,0,2,0,0,2,0,2,28,14,44,0,0,2,0,2,24,8,32,161,165,
03/31/2017,7,23,20,2,52,0,1,0,0,1,0,0,27,1,28,0,0,3,0,3,22,0,22,102,106,
04-01-2017,7,18,19,0,44,0,0,14,0,14,0,0,55,0,55,0,1,13,0,14,12,0,12,111,139,
04-02-2017,7,18,21,1,47,0,0,1,0,1,0,0,58,4,62,0,0,8,0,8,60,0,60,169,178,
04-03-2017,5,23,41,2,71,0,0,0,0,0,0,6,31,9,46,0,0,4,0,4,0,0,0,117,121,
04-04-2017,7,30,43,0,80,0,0,0,0,0,0,0,18,3,21,0,0,0,0,0,30,0,30,131,131,
04-05-2017,9,28,44,1,82,0,1,0,0,1,0,2,74,11,87,0,1,7,0,8,61,0,61,230,239,
04-06-2017,12,29,45,3,89,0,0,0,0,0,0,0,35,19,54,0,0,4,3,7,42,18,60,203,210,
04-07-2017,5,26,41,3,75,0,1,0,0,1,0,0,63,16,79,0,0,0,4,4,24,8,32,186,191,
04-08-2017,7,18,22,2,49,0,0,0,0,0,0,2,66,14,82,0,0,2,0,2,29,87,116,247,249,
04-09-2017,13,21,31,4,69,0,0,0,0,0,0,0,40,11,51,0,0,5,0,5,14,0,14,134,139,
04-10-2017,7,25,56,1,89,0,1,0,0,1,0,0,51,0,51,0,1,8,0,9,72,1,73,213,223,
04-11-2017,7,31,53,2,93,0,0,0,0,0,0,2,58,4,64,2,0,3,0,5,18,0,18,175,180,
04-12-2017,7,33,33,6,79,0,2,0,0,2,0,4,80,7,91,0,0,3,0,3,76,2,78,248,253,
04/13/2017,9,30,38,6,83,0,1,0,0,1,0,4,22,12,38,0,1,2,0,3,0,0,0,121,125,
04/14/2017,7,29,7,0,43,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,45,46,
04/15/2017,8,20,16,0,44,0,0,0,0,0,0,0,20,0,20,0,0,1,0,1,40,0,40,104,105,
04/16/2017,9,15,4,0,28,0,0,0,0,0,0,0,5,0,5,0,0,1,0,1,0,0,0,33,34,
04/17/2017,10,22,44,4,80,0,0,1,0,1,0,0,71,0,71,0,0,9,0,9,20,0,20,171,181,
04/18/2017,10,29,51,1,91,0,3,0,0,3,0,0,8,0,8,0,0,0,0,0,20,0,20,119,122,
04/19/2017,9,26,40,4,79,0,3,1,0,4,0,6,14,3,23,0,0,0,0,0,44,10,54,156,160,
04/20/2017,9,27,63,5,104,0,2,0,0,2,0,4,22,14,40,0,0,4,0,4,62,14,76,220,226,
04/21/2017,7,27,29,1,64,0,0,0,0,0,0,0,79,0,79,0,0,19,0,19,86,0,86,229,248,
04/22/2017,11,18,21,0,50,0,1,0,0,1,0,0,42,0,42,0,0,0,0,0,30,0,30,122,123,
04/23/2017,11,22,15,0,48,0,0,0,0,0,0,0,8,0,8,0,1,1,0,2,0,0,0,56,58,
04/24/2017,5,23,28,0,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,57,57,
04/25/2017,10,31,35,0,76,0,0,0,0,0,0,0,11,0,11,0,0,3,0,3,0,0,0,87,90,
04/26/2017,7,37,42,0,86,0,1,0,0,1,0,3,34,0,37,0,0,0,0,0,12,6,18,141,142,
04/27/2017,11,29,45,2,87,0,0,0,0,0,0,3,93,43,139,0,0,1,0,1,44,36,80,306,307,
04/28/2017,7,30,22,2,61,0,0,0,0,0,0,4,82,3,89,0,0,1,0,1,66,0,66,216,217,
04/29/2017,7,19,12,0,38,0,0,0,0,0,0,0,48,3,51,0,0,13,0,13,58,0,58,147,160,
04/30/2017,13,20,3,3,39,0,0,0,0,0,0,0,29,0,29,0,0,6,0,6,66,0,66,134,140,
05-01-2017,9,20,34,0,63,0,0,0,0,0,0,0,46,5,51,0,0,8,0,8,16,8,24,138,146,
05-02-2017,9,26,42,2,79,0,0,0,0,0,0,5,42,0,47,0,1,5,1,7,72,2,74,200,207,
05-03-2017,8,28,52,3,91,0,0,0,0,0,0,2,48,3,53,0,2,2,1,5,45,6,51,195,200,
05-04-2017,11,27,47,2,87,0,3,0,0,3,0,0,99,29,128,0,1,11,0,12,46,12,58,273,288,
05-05-2017,7,30,32,4,73,0,1,0,0,1,0,0,126,17,143,0,0,5,0,5,74,6,80,296,302,
05-06-2017,11,15,11,0,37,0,0,1,0,1,0,2,46,6,54,0,1,1,0,2,24,0,24,115,118,
05-07-2017,13,18,9,0,40,0,0,0,0,0,0,1,23,28,52,0,0,7,0,7,0,0,0,92,99,
05-08-2017,7,20,28,1,56,0,0,0,0,0,0,0,4,0,4,0,0,1,0,1,0,0,0,60,61,
05-09-2017,9,28,36,0,73,0,0,0,0,0,0,2,63,3,68,0,1,6,0,7,100,4,104,245,252,
05-10-2017,11,29,52,0,92,0,1,0,0,1,0,2,67,8,77,0,0,18,1,19,73,4,77,246,266,
05-11-2017,13,35,38,0,86,0,1,0,0,1,0,1,40,12,53,0,0,1,0,1,76,0,76,215,217,
05-12-2017,7,33,12,0,52,0,0,0,0,0,0,4,41,3,48,0,0,3,0,3,70,0,70,170,173,
05/13/2017,12,13,10,2,37,0,0,0,0,0,0,0,63,0,63,0,0,12,0,12,40,0,40,140,152,
05/14/2017,11,17,6,0,34,0,0,0,0,0,0,0,18,0,18,0,0,1,0,1,4,0,4,56,57,
05/15/2017,7,20,32,2,61,0,2,2,0,4,0,1,82,9,92,0,0,8,0,8,62,6,68,221,233,
05/16/2017,9,32,39,2,82,0,0,0,0,0,0,0,16,8,24,0,0,0,0,0,28,14,42,148,148,
05/17/2017,11,33,56,2,102,0,1,0,0,1,0,0,5,1,6,0,0,0,0,0,0,0,0,108,109,
05/18/2017,16,29,36,4,85,0,0,22,0,22,0,1,38,4,43,0,0,9,0,9,48,0,48,176,207,
05/19/2017,7,31,32,0,70,0,2,0,0,2,0,2,81,0,83,0,0,0,0,0,144,0,144,297,299,
05/20/2017,11,15,16,0,42,0,0,0,0,0,0,0,33,0,33,0,1,1,0,2,66,0,66,141,143,
05/21/2017,11,14,10,0,35,0,0,1,0,1,0,0,27,0,27,0,1,0,0,1,74,0,74,136,138,
05/22/2017,7,23,29,2,61,0,0,1,0,1,0,0,15,0,15,0,0,0,0,0,18,0,18,94,95,
05/23/2017,9,31,48,0,88,0,0,0,0,0,0,0,47,3,50,0,0,0,0,0,38,0,38,176,176,
05/24/2017,11,38,42,1,92,0,0,0,0,0,0,0,48,2,50,0,0,0,0,0,28,0,28,170,170,
05/25/2017,9,32,46,1,88,0,0,0,0,0,0,0,69,16,85,0,0,1,0,1,22,8,30,203,204,
05/26/2017,9,28,23,0,60,0,0,0,0,0,0,0,26,0,26,0,0,1,0,1,56,0,56,142,143,
05/27/2017,11,15,3,0,29,0,0,0,0,0,0,1,41,0,42,0,0,0,0,0,90,0,90,161,161,
05/28/2017,11,9,0,0,20,0,0,0,0,0,0,0,10,0,10,0,1,2,0,3,2,0,2,32,35,
05/29/2017,7,19,13,0,39,0,0,0,0,0,0,0,8,0,8,0,1,0,0,1,2,0,2,49,50,
05/30/2017,9,24,25,3,61,0,0,0,0,0,0,0,51,6,57,0,0,2,0,2,27,1,28,146,148,
05/31/2017,13,32,46,0,91,0,1,0,0,1,0,0,64,16,80,0,1,3,2,6,82,8,90,261,268,
06-01-2017,11,32,42,2,87,0,1,1,0,2,0,3,61,5,69,0,2,0,0,2,8,0,8,164,168,
06-02-2017,9,32,24,6,71,0,0,0,0,0,0,0,24,2,26,0,1,0,0,1,6,0,6,103,104,
06-03-2017,14,17,9,0,40,0,0,0,0,0,0,0,29,2,31,0,0,4,0,4,44,0,44,115,119,
06-04-2017,11,16,9,0,36,0,0,8,0,8,0,0,151,0,151,0,1,4,0,5,250,0,250,437,450,
06-05-2017,7,25,28,3,63,0,0,0,0,0,0,0,48,3,51,0,1,1,0,2,18,0,18,132,134,
06-06-2017,8,30,27,2,67,0,1,4,0,5,0,0,94,8,102,0,2,4,0,6,56,0,56,225,236,
06-07-2017,13,27,37,0,77,0,0,0,0,0,0,0,38,5,43,0,0,2,1,3,56,0,56,176,179,
06-08-2017,11,32,33,2,78,0,3,2,0,5,0,0,32,0,32,0,0,1,0,1,50,0,50,160,166,
06-09-2017,7,27,12,0,46,0,0,1,0,1,0,4,10,6,20,0,0,3,0,3,0,6,6,72,76,
06-10-2017,11,17,9,1,38,0,0,0,0,0,0,0,46,14,60,0,0,32,0,32,78,0,78,176,208,
06-11-2017,13,15,20,0,48,0,0,0,0,0,0,0,65,0,65,0,0,24,0,24,26,0,26,139,163,
06-12-2017,5,29,42,0,76,0,2,0,0,2,0,0,27,4,31,0,1,1,0,2,48,0,48,155,159,
06/13/2017,7,34,44,2,87,0,1,4,0,5,0,0,23,0,23,0,0,0,0,0,38,0,38,148,153,
06/14/2017,11,33,45,1,90,0,0,0,0,0,0,6,32,22,60,0,0,0,0,0,88,32,120,270,270,
06/15/2017,10,28,58,1,97,0,0,0,0,0,0,0,33,8,41,0,0,16,2,18,4,4,8,146,164,
06/16/2017,8,28,17,3,56,0,1,8,4,13,0,0,129,21,150,0,0,25,4,29,98,0,98,304,346,
06/17/2017,10,20,11,0,41,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,14,0,14,65,65,
06/18/2017,11,18,12,0,41,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,38,0,38,91,91,
06/19/2017,6,26,31,2,65,0,0,0,0,0,0,0,52,0,52,0,0,0,0,0,18,6,24,141,141,
06/20/2017,9,33,43,1,86,0,3,0,0,3,0,0,130,7,137,0,0,0,0,0,100,0,100,323,326,
06/21/2017,9,36,45,4,94,0,0,0,0,0,0,0,47,68,115,0,0,6,2,8,50,30,80,289,297,
06/22/2017,11,38,45,0,94,0,2,0,0,2,0,8,32,6,46,0,0,0,0,0,106,0,106,246,248,
06/23/2017,8,29,15,0,52,0,0,0,0,0,0,0,30,4,34,0,0,6,0,6,80,0,80,166,172,
06/24/2017,13,20,15,0,48,0,0,0,0,0,0,1,31,0,32,0,0,1,0,1,26,0,26,106,107,
06/25/2017,11,19,8,0,38,0,0,1,0,1,0,0,63,0,63,0,0,15,0,15,48,0,48,149,165,
06/26/2017,7,25,45,2,79,0,0,0,0,0,0,2,69,4,75,0,0,41,0,41,56,0,56,210,251,
06/27/2017,9,32,36,0,77,0,1,0,0,1,0,0,20,5,25,0,0,1,0,1,24,0,24,126,128,
06/28/2017,11,31,45,0,87,0,1,0,0,1,0,3,65,28,96,0,0,1,5,6,86,10,96,279,286,
06/29/2017,13,35,34,0,82,0,1,1,0,2,0,0,28,0,28,0,0,1,0,1,38,0,38,148,151,
06/30/2017,7,31,23,0,61,0,0,2,0,2,0,0,36,3,39,0,0,3,0,3,58,0,58,158,163,
07-01-2017,12,19,9,0,40,0,0,0,0,0,0,0,44,0,44,0,0,20,0,20,18,0,18,102,122,
07-02-2017,14,10,14,0,38,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,26,0,26,92,92,
07-03-2017,10,16,16,0,42,0,0,0,0,0,0,1,37,3,41,0,1,5,0,6,64,0,64,147,153,
07-04-2017,11,15,8,0,34,0,0,0,0,0,0,1,30,0,31,0,0,18,0,18,66,0,66,131,149,
07-05-2017,12,27,22,0,61,1,3,0,0,4,0,0,38,5,43,0,0,2,0,2,24,0,24,128,134,
07-06-2017,16,23,38,1,78,0,2,1,0,3,0,0,65,28,93,0,0,2,0,2,100,54,154,325,330,
07-07-2017,8,29,20,4,61,0,2,0,0,2,0,1,108,2,111,0,0,22,0,22,86,2,88,260,284,
07-08-2017,12,19,5,0,36,0,0,0,0,0,0,0,44,0,44,0,2,11,0,13,62,0,62,142,155,
07-09-2017,13,17,6,0,36,0,1,0,0,1,0,0,44,10,54,0,0,6,0,6,32,0,32,122,129,
07-10-2017,9,21,33,4,67,0,0,1,0,1,0,3,51,18,72,0,0,4,0,4,50,20,70,209,214,
07-11-2017,9,31,24,2,66,0,0,0,0,0,0,0,44,1,45,0,1,0,0,1,38,0,38,149,150,
07-12-2017,13,29,48,7,97,0,0,0,0,0,0,0,50,8,58,0,1,2,2,5,68,0,68,223,228,
07/13/2017,13,33,34,1,81,0,1,2,0,3,0,0,98,4,102,0,0,41,0,41,88,0,88,271,315,
07/14/2017,8,34,15,2,59,0,0,0,0,0,0,0,54,6,60,0,0,4,4,8,46,0,46,165,173,
07/15/2017,12,18,12,0,42,0,0,0,0,0,0,0,27,0,27,0,0,2,0,2,0,0,0,69,71,
07/16/2017,13,17,3,0,33,0,0,1,0,1,0,0,23,0,23,0,0,1,0,1,6,0,6,62,64,
07/17/2017,8,25,37,0,70,0,1,0,0,1,0,1,55,2,58,0,0,0,0,0,26,0,26,154,155,
07/18/2017,11,32,47,6,96,0,0,3,0,3,0,8,117,14,139,0,0,9,0,9,138,12,150,385,397,
07/19/2017,15,30,46,2,93,0,0,2,0,2,0,1,83,25,109,0,0,15,2,17,66,0,66,268,287,
07/20/2017,13,32,49,1,95,0,1,0,0,1,0,0,46,5,51,0,1,9,0,10,82,0,82,228,239,
07/21/2017,9,27,31,0,67,0,1,1,0,2,0,0,42,8,50,0,0,7,0,7,46,0,46,163,172,
07/22/2017,14,21,11,0,46,0,2,4,0,6,0,0,44,0,44,0,1,26,0,27,2,0,2,92,125,
07/23/2017,13,25,12,0,50,0,0,0,0,0,0,1,30,6,37,0,0,20,0,20,8,0,8,95,115,
07/24/2017,9,22,34,2,67,0,0,1,0,1,0,0,43,0,43,0,2,0,0,2,20,0,20,130,133,
07/25/2017,8,27,52,2,89,1,0,0,0,1,0,2,26,1,29,0,0,0,0,0,24,0,24,142,143,
07/26/2017,13,29,32,7,81,0,3,4,0,7,0,2,53,2,57,0,0,3,1,4,100,0,100,238,249,
07/27/2017,13,31,47,0,91,0,1,0,0,1,0,0,24,10,34,0,0,8,0,8,12,0,12,137,146,
07/28/2017,9,27,17,0,53,0,1,0,0,1,0,4,46,0,50,0,0,15,0,15,2,0,2,105,121,
07/29/2017,12,20,17,0,49,0,0,0,0,0,0,1,29,7,37,0,4,4,0,8,12,0,12,98,106,
07/30/2017,14,17,13,0,44,0,0,0,0,0,0,0,16,0,16,0,0,1,0,1,0,0,0,60,61,
07/31/2017,9,23,32,0,64,0,2,1,0,3,0,1,51,9,61,0,0,4,0,4,34,0,34,159,166,
08-01-2017,10,29,32,0,71,0,1,0,0,1,0,5,72,2,79,0,2,10,0,12,18,0,18,168,181,
08-02-2017,13,28,32,0,73,0,0,0,0,0,0,0,5,15,20,0,0,0,0,0,44,8,52,145,145,
08-03-2017,12,28,59,0,99,0,0,0,0,0,0,0,22,1,23,0,0,0,0,0,22,0,22,144,144,
08-04-2017,9,40,17,0,66,0,0,3,0,3,0,1,69,0,70,0,0,11,0,11,24,0,24,160,174,
08-05-2017,12,18,12,0,42,0,0,0,0,0,0,0,28,1,29,0,0,16,0,16,24,0,24,95,111,
08-06-2017,14,19,13,0,46,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,26,0,26,92,92,
08-07-2017,8,24,32,1,65,0,1,0,0,1,0,0,49,2,51,0,0,1,0,1,38,0,38,154,156,
08-08-2017,10,29,29,3,71,0,6,0,0,6,0,1,48,0,49,0,0,11,0,11,56,0,56,176,193,
08-09-2017,13,33,27,0,73,0,0,0,0,0,0,0,16,13,29,0,0,0,0,0,16,24,40,142,142,
08-10-2017,13,30,40,3,86,0,1,2,0,3,0,1,74,4,79,0,0,3,0,3,82,0,82,247,253,
08-11-2017,9,25,32,0,66,0,1,2,0,3,0,4,61,0,65,0,0,1,0,1,34,0,34,165,169,
08-12-2017,12,28,8,0,48,0,0,0,0,0,0,0,18,0,18,0,0,3,0,3,34,0,34,100,103,
08/13/2017,13,15,11,0,39,0,0,2,0,2,0,0,59,0,59,0,0,28,0,28,120,0,120,218,248,
08/14/2017,7,21,39,3,70,0,0,0,0,0,0,0,42,0,42,0,0,8,0,8,34,2,36,148,156,
08/15/2017,11,27,40,0,78,1,0,1,0,2,0,0,19,0,19,0,0,0,0,0,16,0,16,113,115,
08/16/2017,12,24,68,9,113,0,1,1,2,4,0,4,34,12,50,0,0,2,0,2,18,4,22,185,191,
08/17/2017,17,31,44,4,96,1,3,0,0,4,0,2,57,1,60,0,0,5,0,5,48,0,48,204,213,
08/18/2017,8,31,26,3,68,0,0,0,0,0,0,1,67,18,86,0,0,5,0,5,32,0,32,186,191,
08/19/2017,10,22,10,0,42,0,0,1,0,1,0,0,58,10,68,0,0,18,0,18,44,0,44,154,173,
